mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7238333333333333,0.7440519840717316,120.6368510723114,False,1,71a80_00008,2023-08-22_11-27-45,1692703665,120.6368510723114,2144770,dl,141.68.100.65,120.6368510723114,1
0.7833333333333333,0.5786586802999178,88.68399477005005,False,2,71a80_00008,2023-08-22_11-29-14,1692703754,209.32084584236145,2144770,dl,141.68.100.65,209.32084584236145,2
0.80075,0.5357809878091018,80.13606810569763,False,3,71a80_00008,2023-08-22_11-30-34,1692703834,289.4569139480591,2144770,dl,141.68.100.65,289.4569139480591,3
0.8193333333333334,0.48996661870678265,77.26437306404114,False,4,71a80_00008,2023-08-22_11-31-51,1692703911,366.7212870121002,2144770,dl,141.68.100.65,366.7212870121002,4
0.825,0.4816162480016549,75.60334134101868,False,5,71a80_00008,2023-08-22_11-33-07,1692703987,442.3246283531189,2144770,dl,141.68.100.65,442.3246283531189,5
0.84025,0.44308792875210445,111.53082823753357,False,6,71a80_00008,2023-08-22_11-34-58,1692704098,553.8554565906525,2144770,dl,141.68.100.65,553.8554565906525,6
0.8475,0.42788488061726093,175.70265078544617,False,7,71a80_00008,2023-08-22_11-37-54,1692704274,729.5581073760986,2144770,dl,141.68.100.65,729.5581073760986,7
0.8520833333333333,0.41216167962551115,177.02317190170288,False,8,71a80_00008,2023-08-22_11-40-51,1692704451,906.5812792778015,2144770,dl,141.68.100.65,906.5812792778015,8
0.8541666666666666,0.3999091307570537,137.2384090423584,False,9,71a80_00008,2023-08-22_11-43-08,1692704588,1043.81968832016,2144770,dl,141.68.100.65,1043.81968832016,9
0.8569166666666667,0.3964718450854222,135.33262944221497,False,10,71a80_00008,2023-08-22_11-45-24,1692704724,1179.1523177623749,2144770,dl,141.68.100.65,1179.1523177623749,10
0.8648333333333333,0.37597589678068954,134.01697897911072,False,11,71a80_00008,2023-08-22_11-47-38,1692704858,1313.1692967414856,2144770,dl,141.68.100.65,1313.1692967414856,11
0.8594166666666667,0.3848109094997247,130.5940854549408,False,12,71a80_00008,2023-08-22_11-49-48,1692704988,1443.7633821964264,2144770,dl,141.68.100.65,1443.7633821964264,12
0.8566666666666667,0.38383266870180766,157.02321219444275,False,13,71a80_00008,2023-08-22_11-52-25,1692705145,1600.7865943908691,2144770,dl,141.68.100.65,1600.7865943908691,13
0.869,0.35970976638793944,141.2695529460907,False,14,71a80_00008,2023-08-22_11-54-46,1692705286,1742.0561473369598,2144770,dl,141.68.100.65,1742.0561473369598,14
0.867,0.36446937107046445,61.092732429504395,False,15,71a80_00008,2023-08-22_11-55-48,1692705348,1803.1488797664642,2144770,dl,141.68.100.65,1803.1488797664642,15
