mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.44225,2.143372167932226,46.41031455993652,False,1,c2748_00001,2023-08-22_09-48-07,1692697687,46.41031455993652,1660650,dl,141.68.100.65,46.41031455993652,1
0.6375833333333333,1.4994708699114778,44.716952323913574,False,2,c2748_00001,2023-08-22_09-48-52,1692697732,91.1272668838501,1660650,dl,141.68.100.65,91.1272668838501,2
0.707,0.9041209893023714,49.61173868179321,False,3,c2748_00001,2023-08-22_09-49-41,1692697781,140.7390055656433,1660650,dl,141.68.100.65,140.7390055656433,3
0.7388333333333333,0.7343528609960637,49.9005081653595,False,4,c2748_00001,2023-08-22_09-50-31,1692697831,190.6395137310028,1660650,dl,141.68.100.65,190.6395137310028,4
0.761,0.6631878490777726,42.350717544555664,False,5,c2748_00001,2023-08-22_09-51-14,1692697874,232.99023127555847,1660650,dl,141.68.100.65,232.99023127555847,5
0.7744166666666666,0.6240396458417812,50.83018946647644,False,6,c2748_00001,2023-08-22_09-52-05,1692697925,283.8204207420349,1660650,dl,141.68.100.65,283.8204207420349,6
0.78175,0.6026937977430669,43.6425678730011,False,7,c2748_00001,2023-08-22_09-52-48,1692697968,327.462988615036,1660650,dl,141.68.100.65,327.462988615036,7
0.79075,0.5778576891790045,46.66045904159546,False,8,c2748_00001,2023-08-22_09-53-35,1692698015,374.12344765663147,1660650,dl,141.68.100.65,374.12344765663147,8
0.7961666666666667,0.5623020970440925,45.49646306037903,False,9,c2748_00001,2023-08-22_09-54-20,1692698060,419.6199107170105,1660650,dl,141.68.100.65,419.6199107170105,9
0.80675,0.5424219961179063,41.33314752578735,False,10,c2748_00001,2023-08-22_09-55-02,1692698102,460.95305824279785,1660650,dl,141.68.100.65,460.95305824279785,10
0.80975,0.5313306866174049,48.391940116882324,False,11,c2748_00001,2023-08-22_09-55-50,1692698150,509.3449983596802,1660650,dl,141.68.100.65,509.3449983596802,11
0.8139166666666666,0.5196654918663045,48.72758984565735,False,12,c2748_00001,2023-08-22_09-56-39,1692698199,558.0725882053375,1660650,dl,141.68.100.65,558.0725882053375,12
0.81725,0.5116360612372135,41.95302081108093,False,13,c2748_00001,2023-08-22_09-57-21,1692698241,600.0256090164185,1660650,dl,141.68.100.65,600.0256090164185,13
0.8219166666666666,0.5001897837253327,49.19342064857483,False,14,c2748_00001,2023-08-22_09-58-10,1692698290,649.2190296649933,1660650,dl,141.68.100.65,649.2190296649933,14
0.8233333333333334,0.491209994922293,44.04406690597534,False,15,c2748_00001,2023-08-22_09-58-54,1692698334,693.2630965709686,1660650,dl,141.68.100.65,693.2630965709686,15
