mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6366666666666667,1.2913970858256023,66.91240501403809,False,1,4609f_00013,2023-08-22_12-33-18,1692707598,66.91240501403809,3050531,dl,141.68.100.65,66.91240501403809,1
0.7421666666666666,0.7220411089261373,45.064295291900635,False,2,4609f_00013,2023-08-22_12-34-03,1692707643,111.97670030593872,3050531,dl,141.68.100.65,111.97670030593872,2
0.7726666666666666,0.6208896729151407,48.221131801605225,False,3,4609f_00013,2023-08-22_12-34-51,1692707691,160.19783210754395,3050531,dl,141.68.100.65,160.19783210754395,3
0.7845833333333333,0.582873226205508,51.120195388793945,False,4,4609f_00013,2023-08-22_12-35-43,1692707743,211.3180274963379,3050531,dl,141.68.100.65,211.3180274963379,4
0.8034166666666667,0.5417315215269725,48.97987174987793,False,5,4609f_00013,2023-08-22_12-36-31,1692707791,260.2978992462158,3050531,dl,141.68.100.65,260.2978992462158,5
0.8195,0.5111985168457032,52.502479553222656,False,6,4609f_00013,2023-08-22_12-37-24,1692707844,312.8003787994385,3050531,dl,141.68.100.65,312.8003787994385,6
0.8194166666666667,0.5082703887621561,49.053346395492554,False,7,4609f_00013,2023-08-22_12-38-13,1692707893,361.85372519493103,3050531,dl,141.68.100.65,361.85372519493103,7
0.8314166666666667,0.4767155934969584,51.77005434036255,False,8,4609f_00013,2023-08-22_12-39-05,1692707945,413.6237795352936,3050531,dl,141.68.100.65,413.6237795352936,8
0.8211666666666667,0.4884732442696889,49.87522029876709,False,9,4609f_00013,2023-08-22_12-39-55,1692707995,463.49899983406067,3050531,dl,141.68.100.65,463.49899983406067,9
0.8365,0.4528741747935613,48.5451717376709,False,10,4609f_00013,2023-08-22_12-40-43,1692708043,512.0441715717316,3050531,dl,141.68.100.65,512.0441715717316,10
0.8484166666666667,0.4340554994742076,51.906315088272095,False,11,4609f_00013,2023-08-22_12-41-35,1692708095,563.9504866600037,3050531,dl,141.68.100.65,563.9504866600037,11
0.8495833333333334,0.4271927100419998,50.99931526184082,False,12,4609f_00013,2023-08-22_12-42-26,1692708146,614.9498019218445,3050531,dl,141.68.100.65,614.9498019218445,12
0.85925,0.41241530231634776,50.09890413284302,False,13,4609f_00013,2023-08-22_12-43-16,1692708196,665.0487060546875,3050531,dl,141.68.100.65,665.0487060546875,13
0.8588333333333333,0.4093078659772873,51.787914752960205,False,14,4609f_00013,2023-08-22_12-44-08,1692708248,716.8366208076477,3050531,dl,141.68.100.65,716.8366208076477,14
0.8545833333333334,0.403554967045784,61.80010199546814,False,15,4609f_00013,2023-08-22_12-45-10,1692708310,778.6367228031158,3050531,dl,141.68.100.65,778.6367228031158,15
0.8655,0.39326865420738855,62.11844778060913,False,16,4609f_00013,2023-08-22_12-46-12,1692708372,840.755170583725,3050531,dl,141.68.100.65,840.755170583725,16
0.8613333333333333,0.39585884074370065,64.68803811073303,False,17,4609f_00013,2023-08-22_12-47-17,1692708437,905.443208694458,3050531,dl,141.68.100.65,905.443208694458,17
0.8655,0.38607157931725183,63.584436893463135,False,18,4609f_00013,2023-08-22_12-48-20,1692708500,969.0276455879211,3050531,dl,141.68.100.65,969.0276455879211,18
0.86875,0.3753454562425613,61.6516478061676,False,19,4609f_00013,2023-08-22_12-49-22,1692708562,1030.6792933940887,3050531,dl,141.68.100.65,1030.6792933940887,19
0.86925,0.3748526468873024,56.650362730026245,False,20,4609f_00013,2023-08-22_12-50-19,1692708619,1087.329656124115,3050531,dl,141.68.100.65,1087.329656124115,20
