mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6673333333333333,1.1447234811782836,45.34549641609192,False,1,4609f_00005,2023-08-22_12-10-59,1692706259,45.34549641609192,2713116,dl,141.68.100.65,45.34549641609192,1
0.7504166666666666,0.7046282405058543,36.627835512161255,False,2,4609f_00005,2023-08-22_12-11-36,1692706296,81.97333192825317,2713116,dl,141.68.100.65,81.97333192825317,2
0.7765833333333333,0.6247471098899842,40.31409406661987,False,3,4609f_00005,2023-08-22_12-12-16,1692706336,122.28742599487305,2713116,dl,141.68.100.65,122.28742599487305,3
0.7854166666666667,0.5822161951859792,48.014119386672974,False,4,4609f_00005,2023-08-22_12-13-04,1692706384,170.30154538154602,2713116,dl,141.68.100.65,170.30154538154602,4
0.7978333333333333,0.5559848605791727,48.62696385383606,False,5,4609f_00005,2023-08-22_12-13-53,1692706433,218.92850923538208,2713116,dl,141.68.100.65,218.92850923538208,5
0.8074166666666667,0.5288767466942469,51.5870566368103,False,6,4609f_00005,2023-08-22_12-14-44,1692706484,270.5155658721924,2713116,dl,141.68.100.65,270.5155658721924,6
0.8175,0.5046744405428568,50.66321516036987,False,7,4609f_00005,2023-08-22_12-15-35,1692706535,321.17878103256226,2713116,dl,141.68.100.65,321.17878103256226,7
0.8208333333333333,0.49736054305235544,50.568657636642456,False,8,4609f_00005,2023-08-22_12-16-26,1692706586,371.7474386692047,2713116,dl,141.68.100.65,371.7474386692047,8
0.8244166666666667,0.4853552569548289,45.182926416397095,False,9,4609f_00005,2023-08-22_12-17-11,1692706631,416.9303650856018,2713116,dl,141.68.100.65,416.9303650856018,9
0.8319166666666666,0.46284767119089765,64.17361760139465,False,10,4609f_00005,2023-08-22_12-18-15,1692706695,481.10398268699646,2713116,dl,141.68.100.65,481.10398268699646,10
