mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7221666666666666,0.8118646092414856,151.0241482257843,False,1,71a80_00000,2023-08-22_11-05-50,1692702350,151.0241482257843,1784699,dl,141.68.100.65,151.0241482257843,1
0.78125,0.6235225906570753,149.9384422302246,False,2,71a80_00000,2023-08-22_11-08-20,1692702500,300.9625904560089,1784699,dl,141.68.100.65,300.9625904560089,2
0.80075,0.5451466650466125,115.9052574634552,False,3,71a80_00000,2023-08-22_11-10-16,1692702616,416.8678479194641,1784699,dl,141.68.100.65,416.8678479194641,3
0.8180833333333334,0.5068184487422307,96.29986929893494,False,4,71a80_00000,2023-08-22_11-11-52,1692702712,513.167717218399,1784699,dl,141.68.100.65,513.167717218399,4
0.8344166666666667,0.46906641524036724,93.91378164291382,False,5,71a80_00000,2023-08-22_11-13-26,1692702806,607.0814988613129,1784699,dl,141.68.100.65,607.0814988613129,5
0.8461666666666666,0.4418908379971981,97.95598697662354,False,6,71a80_00000,2023-08-22_11-15-04,1692702904,705.0374858379364,1784699,dl,141.68.100.65,705.0374858379364,6
0.8453333333333334,0.43639373636742435,98.74626421928406,False,7,71a80_00000,2023-08-22_11-16-43,1692703003,803.7837500572205,1784699,dl,141.68.100.65,803.7837500572205,7
0.8515833333333334,0.41934974707166356,105.2899124622345,False,8,71a80_00000,2023-08-22_11-18-28,1692703108,909.073662519455,1784699,dl,141.68.100.65,909.073662519455,8
0.8564166666666667,0.40636499764273565,130.21826124191284,False,9,71a80_00000,2023-08-22_11-20-39,1692703239,1039.2919237613678,1784699,dl,141.68.100.65,1039.2919237613678,9
0.8575833333333334,0.4075327984963854,134.12551832199097,False,10,71a80_00000,2023-08-22_11-22-53,1692703373,1173.4174420833588,1784699,dl,141.68.100.65,1173.4174420833588,10
0.86525,0.38444081029295923,147.67632913589478,False,11,71a80_00000,2023-08-22_11-25-20,1692703520,1321.0937712192535,1784699,dl,141.68.100.65,1321.0937712192535,11
0.8623333333333333,0.38576333347459635,148.08985805511475,False,12,71a80_00000,2023-08-22_11-27-48,1692703668,1469.1836292743683,1784699,dl,141.68.100.65,1469.1836292743683,12
0.87075,0.3697675054905315,112.54564905166626,False,13,71a80_00000,2023-08-22_11-29-41,1692703781,1581.7292783260345,1784699,dl,141.68.100.65,1581.7292783260345,13
0.8759166666666667,0.36219829599310954,109.16096806526184,False,14,71a80_00000,2023-08-22_11-31-30,1692703890,1690.8902463912964,1784699,dl,141.68.100.65,1690.8902463912964,14
0.866,0.36888309769829114,110.12192749977112,False,15,71a80_00000,2023-08-22_11-33-20,1692704000,1801.0121738910675,1784699,dl,141.68.100.65,1801.0121738910675,15
