,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
113,0.3006666667,2.2330123846,39.908267498,False,9,a4f07_00112,2023-08-25_12-50-25,1692967825000,185.7320721149,2896721,dl,141.68.100.65,185.7320721149,9,15,0.0001233164,128,32
114,0.3208333333,2.2238044866,30.9522118568,False,10,a4f07_00112,2023-08-25_12-50-56,1692967856000,216.6842839718,2896721,dl,141.68.100.65,216.6842839718,10,15,0.0001233164,128,32
115,0.3456666667,2.2137951344,30.0172541142,False,11,a4f07_00112,2023-08-25_12-51-26,1692967886000,246.7015380859,2896721,dl,141.68.100.65,246.7015380859,11,15,0.0001233164,128,32
116,0.3665833333,2.2029577773,17.1564621925,False,12,a4f07_00112,2023-08-25_12-51-43,1692967903000,263.8580002785,2896721,dl,141.68.100.65,263.8580002785,12,15,0.0001233164,128,32
117,0.3825,2.1911448621,17.08629179,False,13,a4f07_00112,2023-08-25_12-52-00,1692967920000,280.9442920685,2896721,dl,141.68.100.65,280.9442920685,13,15,0.0001233164,128,32
118,0.3965,2.1782881681,17.9479222298,False,14,a4f07_00112,2023-08-25_12-52-18,1692967938000,298.8922142982,2896721,dl,141.68.100.65,298.8922142982,14,15,0.0001233164,128,32
119,0.40925,2.1643249152,18.3312482834,False,15,a4f07_00112,2023-08-25_12-52-36,1692967956000,317.2234625816,2896721,dl,141.68.100.65,317.2234625816,15,15,0.0001233164,128,32
120,0.7678333333,0.6135509632,25.5514349937,False,1,a4f07_00076,2023-08-25_10-36-50,1692959810000,25.5514349937,1281569,dl,141.68.100.65,25.5514349937,1,5,0.0093372851,64,128
121,0.8170833333,0.5034635378,17.4044692516,False,2,a4f07_00076,2023-08-25_10-37-07,1692959827000,42.9559042454,1281569,dl,141.68.100.65,42.9559042454,2,5,0.0093372851,64,128
122,0.8294166667,0.4635484128,20.0070595741,False,3,a4f07_00076,2023-08-25_10-37-27,1692959847000,62.9629638195,1281569,dl,141.68.100.65,62.9629638195,3,5,0.0093372851,64,128
123,0.8586666667,0.4048758777,19.5958552361,False,4,a4f07_00076,2023-08-25_10-37-47,1692959867000,82.5588190556,1281569,dl,141.68.100.65,82.5588190556,4,5,0.0093372851,64,128
124,0.8635833333,0.3854973169,20.2706768513,False,5,a4f07_00076,2023-08-25_10-38-07,1692959887000,102.8294959068,1281569,dl,141.68.100.65,102.8294959068,5,5,0.0093372851,64,128
125,0.2959166667,2.2022152214,33.8022654057,False,1,a4f07_00046,2023-08-25_09-21-11,1692955271000,33.8022654057,4062758,dl,141.68.100.65,33.8022654057,1,15,0.0004474245,32,32
126,0.4603333333,1.8866735875,30.1369557381,False,2,a4f07_00046,2023-08-25_09-21-41,1692955301000,63.9392211437,4062758,dl,141.68.100.65,63.9392211437,2,15,0.0004474245,32,32
127,0.6573333333,1.2526914457,28.4897892475,False,3,a4f07_00046,2023-08-25_09-22-10,1692955330000,92.4290103912,4062758,dl,141.68.100.65,92.4290103912,3,15,0.0004474245,32,32
128,0.7165833333,0.9141735751,28.0705986023,False,4,a4f07_00046,2023-08-25_09-22-38,1692955358000,120.4996089935,4062758,dl,141.68.100.65,120.4996089935,4,15,0.0004474245,32,32
129,0.7356666667,0.7737220121,29.3017585278,False,5,a4f07_00046,2023-08-25_09-23-07,1692955387000,149.8013675213,4062758,dl,141.68.100.65,149.8013675213,5,15,0.0004474245,32,32
130,0.7510833333,0.6994444693,28.5411326885,False,6,a4f07_00046,2023-08-25_09-23-36,1692955416000,178.3425002098,4062758,dl,141.68.100.65,178.3425002098,6,15,0.0004474245,32,32
131,0.7630833333,0.6531359108,28.3614037037,False,7,a4f07_00046,2023-08-25_09-24-04,1692955444000,206.7039039135,4062758,dl,141.68.100.65,206.7039039135,7,15,0.0004474245,32,32
132,0.7754166667,0.6188130112,28.1310186386,False,8,a4f07_00046,2023-08-25_09-24-32,1692955472000,234.8349225521,4062758,dl,141.68.100.65,234.8349225521,8,15,0.0004474245,32,32
133,0.7831666667,0.5936053836,30.2246940136,False,9,a4f07_00046,2023-08-25_09-25-02,1692955502000,265.0596165657,4062758,dl,141.68.100.65,265.0596165657,9,15,0.0004474245,32,32
134,0.79025,0.5749823523,28.710262537,False,10,a4f07_00046,2023-08-25_09-25-31,1692955531000,293.7698791027,4062758,dl,141.68.100.65,293.7698791027,10,15,0.0004474245,32,32
135,0.7928333333,0.5562910306,29.1030290127,False,11,a4f07_00046,2023-08-25_09-26-00,1692955560000,322.8729081154,4062758,dl,141.68.100.65,322.8729081154,11,15,0.0004474245,32,32
136,0.8001666667,0.5410374975,29.8288352489,False,12,a4f07_00046,2023-08-25_09-26-30,1692955590000,352.7017433643,4062758,dl,141.68.100.65,352.7017433643,12,15,0.0004474245,32,32
137,0.80575,0.5315368983,39.5079095364,False,13,a4f07_00046,2023-08-25_09-27-10,1692955630000,392.2096529007,4062758,dl,141.68.100.65,392.2096529007,13,15,0.0004474245,32,32
138,0.8090833333,0.5183528662,36.0159099102,False,14,a4f07_00046,2023-08-25_09-27-46,1692955666000,428.2255628109,4062758,dl,141.68.100.65,428.2255628109,14,15,0.0004474245,32,32
139,0.8151666667,0.5073133642,38.1498863697,False,15,a4f07_00046,2023-08-25_09-28-24,1692955704000,466.3754491806,4062758,dl,141.68.100.65,466.3754491806,15,15,0.0004474245,32,32
140,0.7145,0.8279475549,87.9694218636,False,1,a4f07_00071,2023-08-25_10-11-52,1692958312000,87.9694218636,787707,dl,141.68.100.65,87.9694218636,1,20,0.0008498571,16,128
