,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
11,0.8396666667,0.4532243675,47.1492636204,False,12,71a80_00005,2023-08-22_11-21-01,1692703261000,485.8778846264,1917835,dl,141.68.100.65,485.8778846264,12,15,0.001,32,64
12,0.8411666667,0.4407912009,47.3187584877,False,13,71a80_00005,2023-08-22_11-21-49,1692703309000,533.1966431141,1917835,dl,141.68.100.65,533.1966431141,13,15,0.001,32,64
13,0.8444166667,0.4330838906,49.3073761463,False,14,71a80_00005,2023-08-22_11-22-38,1692703358000,582.5040192604,1917835,dl,141.68.100.65,582.5040192604,14,15,0.001,32,64
14,0.8525,0.420647666,47.1269917488,False,15,71a80_00005,2023-08-22_11-23-25,1692703405000,629.6310110092,1917835,dl,141.68.100.65,629.6310110092,15,15,0.001,32,64
15,0.4684166667,2.1061958734,33.7299895287,False,1,71a80_00006,2023-08-22_11-18-55,1692703135000,33.7299895287,2028477,dl,141.68.100.65,33.7299895287,1,15,0.001,64,64
16,0.659,1.3814834768,25.0048120022,False,2,71a80_00006,2023-08-22_11-19-20,1692703160000,58.7348015308,2028477,dl,141.68.100.65,58.7348015308,2,15,0.001,64,64
17,0.7311666667,0.8607657292,25.3304216862,False,3,71a80_00006,2023-08-22_11-19-45,1692703185000,84.065223217,2028477,dl,141.68.100.65,84.065223217,3,15,0.001,64,64
18,0.7536666667,0.7113069848,27.0908634663,False,4,71a80_00006,2023-08-22_11-20-12,1692703212000,111.1560866833,2028477,dl,141.68.100.65,111.1560866833,4,15,0.001,64,64
19,0.7656666667,0.6534942813,27.5284817219,False,5,71a80_00006,2023-08-22_11-20-39,1692703239000,138.6845684052,2028477,dl,141.68.100.65,138.6845684052,5,15,0.001,64,64
20,0.773,0.6211463788,26.5445597172,False,6,71a80_00006,2023-08-22_11-21-06,1692703266000,165.2291281223,2028477,dl,141.68.100.65,165.2291281223,6,15,0.001,64,64
21,0.7855833333,0.5987178195,24.4685566425,False,7,71a80_00006,2023-08-22_11-21-30,1692703290000,189.6976847649,2028477,dl,141.68.100.65,189.6976847649,7,15,0.001,64,64
22,0.787,0.5799996415,26.41659832,False,8,71a80_00006,2023-08-22_11-21-57,1692703317000,216.1142830849,2028477,dl,141.68.100.65,216.1142830849,8,15,0.001,64,64
23,0.7990833333,0.5589662064,25.0469081402,False,9,71a80_00006,2023-08-22_11-22-22,1692703342000,241.1611912251,2028477,dl,141.68.100.65,241.1611912251,9,15,0.001,64,64
24,0.8055833333,0.5472187528,27.3159799576,False,10,71a80_00006,2023-08-22_11-22-49,1692703369000,268.4771711826,2028477,dl,141.68.100.65,268.4771711826,10,15,0.001,64,64
25,0.8093333333,0.5339766132,25.4919335842,False,11,71a80_00006,2023-08-22_11-23-15,1692703395000,293.9691047668,2028477,dl,141.68.100.65,293.9691047668,11,15,0.001,64,64
26,0.809,0.5195697032,24.3222556114,False,12,71a80_00006,2023-08-22_11-23-39,1692703419000,318.2913603783,2028477,dl,141.68.100.65,318.2913603783,12,15,0.001,64,64
27,0.8118333333,0.5150283992,33.0056390762,False,13,71a80_00006,2023-08-22_11-24-12,1692703452000,351.2969994545,2028477,dl,141.68.100.65,351.2969994545,13,15,0.001,64,64
28,0.82225,0.4977273293,34.2851107121,False,14,71a80_00006,2023-08-22_11-24-46,1692703486000,385.5821101665,2028477,dl,141.68.100.65,385.5821101665,14,15,0.001,64,64
29,0.8268333333,0.4903832858,39.9189667702,False,15,71a80_00006,2023-08-22_11-25-26,1692703526000,425.5010769367,2028477,dl,141.68.100.65,425.5010769367,15,15,0.001,64,64
30,0.7458333333,0.7405974753,100.6411483288,False,1,71a80_00012,2023-08-22_11-42-55,1692704575000,100.6411483288,2388888,dl,141.68.100.65,100.6411483288,1,15,0.001,16,256
31,0.7833333333,0.606871855,123.6795341969,False,2,71a80_00012,2023-08-22_11-44-59,1692704699000,224.3206825256,2388888,dl,141.68.100.65,224.3206825256,2,15,0.001,16,256
32,0.8008333333,0.5597979259,117.3009991646,False,3,71a80_00012,2023-08-22_11-46-56,1692704816000,341.6216816902,2388888,dl,141.68.100.65,341.6216816902,3,15,0.001,16,256
33,0.8055,0.5491115934,122.0979971886,False,4,71a80_00012,2023-08-22_11-48-59,1692704939000,463.7196788788,2388888,dl,141.68.100.65,463.7196788788,4,15,0.001,16,256
34,0.8158333333,0.509566199,125.9403324127,False,5,71a80_00012,2023-08-22_11-51-04,1692705064000,589.6600112915,2388888,dl,141.68.100.65,589.6600112915,5,15,0.001,16,256
35,0.82225,0.4839856112,141.2275965214,False,6,71a80_00012,2023-08-22_11-53-26,1692705206000,730.8876078129,2388888,dl,141.68.100.65,730.8876078129,6,15,0.001,16,256
36,0.83675,0.450470637,97.2420046329,False,7,71a80_00012,2023-08-22_11-55-03,1692705303000,828.1296124458,2388888,dl,141.68.100.65,828.1296124458,7,15,0.001,16,256
37,0.845,0.429498912,54.2322509289,False,8,71a80_00012,2023-08-22_11-55-57,1692705357000,882.3618633747,2388888,dl,141.68.100.65,882.3618633747,8,15,0.001,16,256
38,0.8535,0.4101364475,53.9677824974,False,9,71a80_00012,2023-08-22_11-56-51,1692705411000,936.3296458721,2388888,dl,141.68.100.65,936.3296458721,9,15,0.001,16,256
39,0.8596666667,0.3982592327,54.4979486465,False,10,71a80_00012,2023-08-22_11-57-46,1692705466000,990.8275945187,2388888,dl,141.68.100.65,990.8275945187,10,15,0.001,16,256
40,0.8576666667,0.392093532,53.0473108292,False,11,71a80_00012,2023-08-22_11-58-39,1692705519000,1043.8749053478,2388888,dl,141.68.100.65,1043.8749053478,11,15,0.001,16,256
41,0.8523333333,0.4081187636,53.4830818176,False,12,71a80_00012,2023-08-22_11-59-32,1692705572000,1097.3579871655,2388888,dl,141.68.100.65,1097.3579871655,12,15,0.001,16,256
42,0.8575,0.3949892446,53.2430644035,False,13,71a80_00012,2023-08-22_12-00-25,1692705625000,1150.601051569,2388888,dl,141.68.100.65,1150.601051569,13,15,0.001,16,256
43,0.8526666667,0.3985261256,53.2342777252,False,14,71a80_00012,2023-08-22_12-01-19,1692705679000,1203.8353292942,2388888,dl,141.68.100.65,1203.8353292942,14,15,0.001,16,256
44,0.8635833333,0.377109443,54.2348999977,False,15,71a80_00012,2023-08-22_12-02-13,1692705733000,1258.0702292919,2388888,dl,141.68.100.65,1258.0702292919,15,15,0.001,16,256
45,0.3074166667,2.2220073152,30.1240620613,False,1,71a80_00011,2023-08-22_11-35-25,1692704125000,30.1240620613,2316210,dl,141.68.100.65,30.1240620613,1,15,0.001,128,128
46,0.4286666667,2.0791124182,23.0272812843,False,2,71a80_00011,2023-08-22_11-35-48,1692704148000,53.1513433456,2316210,dl,141.68.100.65,53.1513433456,2,15,0.001,128,128
47,0.5136666667,1.7658135549,23.1379916668,False,3,71a80_00011,2023-08-22_11-36-11,1692704171000,76.2893350124,2316210,dl,141.68.100.65,76.2893350124,3,15,0.001,128,128
48,0.6256666667,1.3643121872,25.1860775948,False,4,71a80_00011,2023-08-22_11-36-36,1692704196000,101.4754126072,2316210,dl,141.68.100.65,101.4754126072,4,15,0.001,128,128
49,0.6684166667,1.0952071395,23.1718819141,False,5,71a80_00011,2023-08-22_11-36-59,1692704219000,124.6472945213,2316210,dl,141.68.100.65,124.6472945213,5,15,0.001,128,128
50,0.7010833333,0.944758712,22.375962019,False,6,71a80_00011,2023-08-22_11-37-21,1692704241000,147.0232565403,2316210,dl,141.68.100.65,147.0232565403,6,15,0.001,128,128
51,0.709,0.8556480503,26.6864926815,False,7,71a80_00011,2023-08-22_11-37-48,1692704268000,173.7097492218,2316210,dl,141.68.100.65,173.7097492218,7,15,0.001,128,128
52,0.7275,0.7957739722,23.1831314564,False,8,71a80_00011,2023-08-22_11-38-11,1692704291000,196.8928806782,2316210,dl,141.68.100.65,196.8928806782,8,15,0.001,128,128
53,0.7415833333,0.7532081648,23.1021106243,False,9,71a80_00011,2023-08-22_11-38-34,1692704314000,219.9949913025,2316210,dl,141.68.100.65,219.9949913025,9,15,0.001,128,128
54,0.7525,0.7202188005,24.9294040203,False,10,71a80_00011,2023-08-22_11-38-59,1692704339000,244.9243953228,2316210,dl,141.68.100.65,244.9243953228,10,15,0.001,128,128
55,0.7618333333,0.6913455059,21.0880656242,False,11,71a80_00011,2023-08-22_11-39-20,1692704360000,266.012460947,2316210,dl,141.68.100.65,266.012460947,11,15,0.001,128,128
56,0.7693333333,0.6666799118,23.1137611866,False,12,71a80_00011,2023-08-22_11-39-44,1692704384000,289.1262221336,2316210,dl,141.68.100.65,289.1262221336,12,15,0.001,128,128
57,0.7771666667,0.6452816049,23.2151136398,False,13,71a80_00011,2023-08-22_11-40-07,1692704407000,312.3413357735,2316210,dl,141.68.100.65,312.3413357735,13,15,0.001,128,128
58,0.7825,0.6308034719,25.4506268501,False,14,71a80_00011,2023-08-22_11-40-32,1692704432000,337.7919626236,2316210,dl,141.68.100.65,337.7919626236,14,15,0.001,128,128
59,0.78925,0.6111565965,22.233423233,False,15,71a80_00011,2023-08-22_11-40-54,1692704454000,360.0253858566,2316210,dl,141.68.100.65,360.0253858566,15,15,0.001,128,128
60,0.44375,2.169702833,36.1989181042,False,1,71a80_00014,2023-08-22_11-43-09,1692704589000,36.1989181042,2408219,dl,141.68.100.65,36.1989181042,1,15,0.001,64,256
61,0.593,1.660467981,24.4891049862,False,2,71a80_00014,2023-08-22_11-43-34,1692704614000,60.6880230904,2408219,dl,141.68.100.65,60.6880230904,2,15,0.001,64,256
62,0.6880833333,1.054633774,26.0715258121,False,3,71a80_00014,2023-08-22_11-44-00,1692704640000,86.7595489025,2408219,dl,141.68.100.65,86.7595489025,3,15,0.001,64,256
63,0.7268333333,0.8219915036,24.7194180489,False,4,71a80_00014,2023-08-22_11-44-25,1692704665000,111.4789669514,2408219,dl,141.68.100.65,111.4789669514,4,15,0.001,64,256
64,0.7458333333,0.7262693005,27.6789019108,False,5,71a80_00014,2023-08-22_11-44-52,1692704692000,139.1578688622,2408219,dl,141.68.100.65,139.1578688622,5,15,0.001,64,256
65,0.7621666667,0.6673478448,26.8428535461,False,6,71a80_00014,2023-08-22_11-45-19,1692704719000,166.0007224083,2408219,dl,141.68.100.65,166.0007224083,6,15,0.001,64,256
66,0.7703333333,0.6384351916,27.1698300838,False,7,71a80_00014,2023-08-22_11-45-46,1692704746000,193.1705524921,2408219,dl,141.68.100.65,193.1705524921,7,15,0.001,64,256
67,0.7866666667,0.605062414,25.5659246445,False,8,71a80_00014,2023-08-22_11-46-12,1692704772000,218.7364771366,2408219,dl,141.68.100.65,218.7364771366,8,15,0.001,64,256
68,0.7908333333,0.5846383573,25.92192626,False,9,71a80_00014,2023-08-22_11-46-38,1692704798000,244.6584033966,2408219,dl,141.68.100.65,244.6584033966,9,15,0.001,64,256
69,0.8001666667,0.5664152164,27.1381714344,False,10,71a80_00014,2023-08-22_11-47-05,1692704825000,271.796574831,2408219,dl,141.68.100.65,271.796574831,10,15,0.001,64,256
70,0.8064166667,0.5512053348,27.0235447884,False,11,71a80_00014,2023-08-22_11-47-32,1692704852000,298.8201196194,2408219,dl,141.68.100.65,298.8201196194,11,15,0.001,64,256
71,0.8104166667,0.538236875,27.369134903,False,12,71a80_00014,2023-08-22_11-47-59,1692704879000,326.1892545223,2408219,dl,141.68.100.65,326.1892545223,12,15,0.001,64,256
72,0.8144166667,0.5290415029,25.2965271473,False,13,71a80_00014,2023-08-22_11-48-25,1692704905000,351.4857816696,2408219,dl,141.68.100.65,351.4857816696,13,15,0.001,64,256
73,0.8186666667,0.5176497774,27.5478482246,False,14,71a80_00014,2023-08-22_11-48-52,1692704932000,379.0336298943,2408219,dl,141.68.100.65,379.0336298943,14,15,0.001,64,256
74,0.82425,0.5080817343,25.7715251446,False,15,71a80_00014,2023-08-22_11-49-18,1692704958000,404.8051550388,2408219,dl,141.68.100.65,404.8051550388,15,15,0.001,64,256
75,0.2995,2.216035886,30.6955392361,False,1,71a80_00003,2023-08-22_11-03-42,1692702222000,30.6955392361,1784702,dl,141.68.100.65,30.6955392361,1,15,0.001,128,32
76,0.352,2.0562366881,23.1316328049,False,2,71a80_00003,2023-08-22_11-04-05,1692702245000,53.8271720409,1784702,dl,141.68.100.65,53.8271720409,2,15,0.001,128,32
77,0.5049166667,1.7063925634,22.147895813,False,3,71a80_00003,2023-08-22_11-04-27,1692702267000,75.9750678539,1784702,dl,141.68.100.65,75.9750678539,3,15,0.001,128,32
78,0.6690833333,1.2402481247,24.0966331959,False,4,71a80_00003,2023-08-22_11-04-51,1692702291000,100.0717010498,1784702,dl,141.68.100.65,100.0717010498,4,15,0.001,128,32
79,0.6926666667,0.96797713,22.0760543346,False,5,71a80_00003,2023-08-22_11-05-13,1692702313000,122.1477553844,1784702,dl,141.68.100.65,122.1477553844,5,15,0.001,128,32
80,0.7128333333,0.8364296245,25.7287399769,False,6,71a80_00003,2023-08-22_11-05-39,1692702339000,147.8764953613,1784702,dl,141.68.100.65,147.8764953613,6,15,0.001,128,32
81,0.7315833333,0.7681192033,23.6217143536,False,7,71a80_00003,2023-08-22_11-06-02,1692702362000,171.4982097149,1784702,dl,141.68.100.65,171.4982097149,7,15,0.001,128,32
82,0.74025,0.725352806,23.934397459,False,8,71a80_00003,2023-08-22_11-06-26,1692702386000,195.4326071739,1784702,dl,141.68.100.65,195.4326071739,8,15,0.001,128,32
83,0.74925,0.698736634,23.3647794724,False,9,71a80_00003,2023-08-22_11-06-50,1692702410000,218.7973866463,1784702,dl,141.68.100.65,218.7973866463,9,15,0.001,128,32
84,0.7593333333,0.6762363017,25.794025898,False,10,71a80_00003,2023-08-22_11-07-16,1692702436000,244.5914125443,1784702,dl,141.68.100.65,244.5914125443,10,15,0.001,128,32
85,0.7625833333,0.6588051947,23.4400508404,False,11,71a80_00003,2023-08-22_11-07-39,1692702459000,268.0314633846,1784702,dl,141.68.100.65,268.0314633846,11,15,0.001,128,32
86,0.7656666667,0.6461444497,23.6833634377,False,12,71a80_00003,2023-08-22_11-08-03,1692702483000,291.7148268223,1784702,dl,141.68.100.65,291.7148268223,12,15,0.001,128,32
87,0.77025,0.632553956,24.5245578289,False,13,71a80_00003,2023-08-22_11-08-27,1692702507000,316.2393846512,1784702,dl,141.68.100.65,316.2393846512,13,15,0.001,128,32
88,0.7735833333,0.6270863927,21.7572340965,False,14,71a80_00003,2023-08-22_11-08-49,1692702529000,337.9966187477,1784702,dl,141.68.100.65,337.9966187477,14,15,0.001,128,32
89,0.77525,0.6175681869,23.6224253178,False,15,71a80_00003,2023-08-22_11-09-13,1692702553000,361.6190440655,1784702,dl,141.68.100.65,361.6190440655,15,15,0.001,128,32
90,0.2035,2.2414919366,27.2524476051,False,1,71a80_00007,2023-08-22_11-24-10,1692703450000,27.2524476051,2119531,dl,141.68.100.65,27.2524476051,1,15,0.001,128,64
91,0.47075,2.1207875952,21.7656753063,False,2,71a80_00007,2023-08-22_11-24-31,1692703471000,49.0181229115,2119531,dl,141.68.100.65,49.0181229115,2,15,0.001,128,64
92,0.5565,1.8410647537,21.8784170151,False,3,71a80_00007,2023-08-22_11-24-53,1692703493000,70.8965399265,2119531,dl,141.68.100.65,70.8965399265,3,15,0.001,128,64
93,0.6464166667,1.3780941177,19.7043545246,False,4,71a80_00007,2023-08-22_11-25-13,1692703513000,90.6008944511,2119531,dl,141.68.100.65,90.6008944511,4,15,0.001,128,64
94,0.69375,1.0398449333,19.8102984428,False,5,71a80_00007,2023-08-22_11-25-33,1692703533000,110.411192894,2119531,dl,141.68.100.65,110.411192894,5,15,0.001,128,64
95,0.7186666667,0.8661704767,15.8261752129,False,6,71a80_00007,2023-08-22_11-25-49,1692703549000,126.2373681068,2119531,dl,141.68.100.65,126.2373681068,6,15,0.001,128,64
96,0.7380833333,0.7721976593,16.6452147961,False,7,71a80_00007,2023-08-22_11-26-05,1692703565000,142.8825829029,2119531,dl,141.68.100.65,142.8825829029,7,15,0.001,128,64
97,0.7476666667,0.719232525,16.9128866196,False,8,71a80_00007,2023-08-22_11-26-22,1692703582000,159.7954695225,2119531,dl,141.68.100.65,159.7954695225,8,15,0.001,128,64
98,0.75875,0.6852588793,17.9218666553,False,9,71a80_00007,2023-08-22_11-26-40,1692703600000,177.7173361778,2119531,dl,141.68.100.65,177.7173361778,9,15,0.001,128,64
99,0.7616666667,0.6610689728,16.3948287964,False,10,71a80_00007,2023-08-22_11-26-56,1692703616000,194.1121649742,2119531,dl,141.68.100.65,194.1121649742,10,15,0.001,128,64
100,0.76675,0.6430687958,16.6385130882,False,11,71a80_00007,2023-08-22_11-27-13,1692703633000,210.7506780624,2119531,dl,141.68.100.65,210.7506780624,11,15,0.001,128,64
101,0.7721666667,0.6287293181,18.200054884,False,12,71a80_00007,2023-08-22_11-27-31,1692703651000,228.9507329464,2119531,dl,141.68.100.65,228.9507329464,12,15,0.001,128,64
102,0.7715,0.62058784,18.4320542812,False,13,71a80_00007,2023-08-22_11-27-50,1692703670000,247.3827872276,2119531,dl,141.68.100.65,247.3827872276,13,15,0.001,128,64
103,0.77925,0.6056378699,17.4074213505,False,14,71a80_00007,2023-08-22_11-28-07,1692703687000,264.7902085781,2119531,dl,141.68.100.65,264.7902085781,14,15,0.001,128,64
104,0.783,0.5968362917,16.9885201454,False,15,71a80_00007,2023-08-22_11-28-24,1692703704000,281.7787287235,2119531,dl,141.68.100.65,281.7787287235,15,15,0.001,128,64
105,0.4208333333,2.0969305596,50.3058283329,False,1,71a80_00002,2023-08-22_11-04-01,1692702241000,50.3058283329,1784701,dl,141.68.100.65,50.3058283329,1,15,0.001,64,32
106,0.60975,1.3793712753,43.487190485,False,2,71a80_00002,2023-08-22_11-04-45,1692702285000,93.7930188179,1784701,dl,141.68.100.65,93.7930188179,2,15,0.001,64,32
107,0.7069166667,0.8914628403,42.1043362617,False,3,71a80_00002,2023-08-22_11-05-27,1692702327000,135.8973550797,1784701,dl,141.68.100.65,135.8973550797,3,15,0.001,64,32
108,0.7330833333,0.7528993544,45.4684011936,False,4,71a80_00002,2023-08-22_11-06-12,1692702372000,181.3657562733,1784701,dl,141.68.100.65,181.3657562733,4,15,0.001,64,32
109,0.75075,0.6874195699,42.0179395676,False,5,71a80_00002,2023-08-22_11-06-54,1692702414000,223.3836958408,1784701,dl,141.68.100.65,223.3836958408,5,15,0.001,64,32
110,0.7623333333,0.6536842653,42.2285401821,False,6,71a80_00002,2023-08-22_11-07-37,1692702457000,265.6122360229,1784701,dl,141.68.100.65,265.6122360229,6,15,0.001,64,32
111,0.7691666667,0.6253669757,46.3931047916,False,7,71a80_00002,2023-08-22_11-08-23,1692702503000,312.0053408146,1784701,dl,141.68.100.65,312.0053408146,7,15,0.001,64,32
112,0.7805,0.6070664932,41.3665890694,False,8,71a80_00002,2023-08-22_11-09-04,1692702544000,353.371929884,1784701,dl,141.68.100.65,353.371929884,8,15,0.001,64,32
113,0.7865833333,0.5865320365,32.8239974976,False,9,71a80_00002,2023-08-22_11-09-37,1692702577000,386.1959273815,1784701,dl,141.68.100.65,386.1959273815,9,15,0.001,64,32
114,0.7850833333,0.5754701893,29.8287830353,False,10,71a80_00002,2023-08-22_11-10-07,1692702607000,416.0247104168,1784701,dl,141.68.100.65,416.0247104168,10,15,0.001,64,32
115,0.7989166667,0.5586392063,30.5918633938,False,11,71a80_00002,2023-08-22_11-10-38,1692702638000,446.6165738106,1784701,dl,141.68.100.65,446.6165738106,11,15,0.001,64,32
116,0.804,0.5421905118,32.1768684387,False,12,71a80_00002,2023-08-22_11-11-10,1692702670000,478.7934422493,1784701,dl,141.68.100.65,478.7934422493,12,15,0.001,64,32
117,0.8048333333,0.5331347108,29.0108776093,False,13,71a80_00002,2023-08-22_11-11-39,1692702699000,507.8043198586,1784701,dl,141.68.100.65,507.8043198586,13,15,0.001,64,32
118,0.812,0.5204671189,31.6860404015,False,14,71a80_00002,2023-08-22_11-12-10,1692702730000,539.49036026,1784701,dl,141.68.100.65,539.49036026,14,15,0.001,64,32
119,0.8166666667,0.5096365128,31.4738483429,False,15,71a80_00002,2023-08-22_11-12-42,1692702762000,570.9642086029,1784701,dl,141.68.100.65,570.9642086029,15,15,0.001,64,32
120,0.7221666667,0.8118646092,151.0241482258,False,1,71a80_00000,2023-08-22_11-05-50,1692702350000,151.0241482258,1784699,dl,141.68.100.65,151.0241482258,1,15,0.001,16,32
121,0.78125,0.6235225907,149.9384422302,False,2,71a80_00000,2023-08-22_11-08-20,1692702500000,300.962590456,1784699,dl,141.68.100.65,300.962590456,2,15,0.001,16,32
122,0.80075,0.545146665,115.9052574635,False,3,71a80_00000,2023-08-22_11-10-16,1692702616000,416.8678479195,1784699,dl,141.68.100.65,416.8678479195,3,15,0.001,16,32
123,0.8180833333,0.5068184487,96.2998692989,False,4,71a80_00000,2023-08-22_11-11-52,1692702712000,513.1677172184,1784699,dl,141.68.100.65,513.1677172184,4,15,0.001,16,32
124,0.8344166667,0.4690664152,93.9137816429,False,5,71a80_00000,2023-08-22_11-13-26,1692702806000,607.0814988613,1784699,dl,141.68.100.65,607.0814988613,5,15,0.001,16,32
125,0.8461666667,0.441890838,97.9559869766,False,6,71a80_00000,2023-08-22_11-15-04,1692702904000,705.0374858379,1784699,dl,141.68.100.65,705.0374858379,6,15,0.001,16,32
126,0.8453333333,0.4363937364,98.7462642193,False,7,71a80_00000,2023-08-22_11-16-43,1692703003000,803.7837500572,1784699,dl,141.68.100.65,803.7837500572,7,15,0.001,16,32
127,0.8515833333,0.4193497471,105.2899124622,False,8,71a80_00000,2023-08-22_11-18-28,1692703108000,909.0736625195,1784699,dl,141.68.100.65,909.0736625195,8,15,0.001,16,32
128,0.8564166667,0.4063649976,130.2182612419,False,9,71a80_00000,2023-08-22_11-20-39,1692703239000,1039.2919237614,1784699,dl,141.68.100.65,1039.2919237614,9,15,0.001,16,32
129,0.8575833333,0.4075327985,134.125518322,False,10,71a80_00000,2023-08-22_11-22-53,1692703373000,1173.4174420834,1784699,dl,141.68.100.65,1173.4174420834,10,15,0.001,16,32
130,0.86525,0.3844408103,147.6763291359,False,11,71a80_00000,2023-08-22_11-25-20,1692703520000,1321.0937712193,1784699,dl,141.68.100.65,1321.0937712193,11,15,0.001,16,32
131,0.8623333333,0.3857633335,148.0898580551,False,12,71a80_00000,2023-08-22_11-27-48,1692703668000,1469.1836292744,1784699,dl,141.68.100.65,1469.1836292744,12,15,0.001,16,32
132,0.87075,0.3697675055,112.5456490517,False,13,71a80_00000,2023-08-22_11-29-41,1692703781000,1581.729278326,1784699,dl,141.68.100.65,1581.729278326,13,15,0.001,16,32
133,0.8759166667,0.362198296,109.1609680653,False,14,71a80_00000,2023-08-22_11-31-30,1692703890000,1690.8902463913,1784699,dl,141.68.100.65,1690.8902463913,14,15,0.001,16,32
134,0.866,0.3688830977,110.1219274998,False,15,71a80_00000,2023-08-22_11-33-20,1692704000000,1801.0121738911,1784699,dl,141.68.100.65,1801.0121738911,15,15,0.001,16,32
135,0.7238333333,0.7440519841,120.6368510723,False,1,71a80_00008,2023-08-22_11-27-45,1692703665000,120.6368510723,2144770,dl,141.68.100.65,120.6368510723,1,15,0.001,16,128
136,0.7833333333,0.5786586803,88.6839947701,False,2,71a80_00008,2023-08-22_11-29-14,1692703754000,209.3208458424,2144770,dl,141.68.100.65,209.3208458424,2,15,0.001,16,128
137,0.80075,0.5357809878,80.1360681057,False,3,71a80_00008,2023-08-22_11-30-34,1692703834000,289.4569139481,2144770,dl,141.68.100.65,289.4569139481,3,15,0.001,16,128
138,0.8193333333,0.4899666187,77.264373064,False,4,71a80_00008,2023-08-22_11-31-51,1692703911000,366.7212870121,2144770,dl,141.68.100.65,366.7212870121,4,15,0.001,16,128
139,0.825,0.481616248,75.603341341,False,5,71a80_00008,2023-08-22_11-33-07,1692703987000,442.3246283531,2144770,dl,141.68.100.65,442.3246283531,5,15,0.001,16,128
140,0.84025,0.4430879288,111.5308282375,False,6,71a80_00008,2023-08-22_11-34-58,1692704098000,553.8554565907,2144770,dl,141.68.100.65,553.8554565907,6,15,0.001,16,128
141,0.8475,0.4278848806,175.7026507854,False,7,71a80_00008,2023-08-22_11-37-54,1692704274000,729.5581073761,2144770,dl,141.68.100.65,729.5581073761,7,15,0.001,16,128
142,0.8520833333,0.4121616796,177.0231719017,False,8,71a80_00008,2023-08-22_11-40-51,1692704451000,906.5812792778,2144770,dl,141.68.100.65,906.5812792778,8,15,0.001,16,128
143,0.8541666667,0.3999091308,137.2384090424,False,9,71a80_00008,2023-08-22_11-43-08,1692704588000,1043.8196883202,2144770,dl,141.68.100.65,1043.8196883202,9,15,0.001,16,128
144,0.8569166667,0.3964718451,135.3326294422,False,10,71a80_00008,2023-08-22_11-45-24,1692704724000,1179.1523177624,2144770,dl,141.68.100.65,1179.1523177624,10,15,0.001,16,128
145,0.8648333333,0.3759758968,134.0169789791,False,11,71a80_00008,2023-08-22_11-47-38,1692704858000,1313.1692967415,2144770,dl,141.68.100.65,1313.1692967415,11,15,0.001,16,128
146,0.8594166667,0.3848109095,130.5940854549,False,12,71a80_00008,2023-08-22_11-49-48,1692704988000,1443.7633821964,2144770,dl,141.68.100.65,1443.7633821964,12,15,0.001,16,128
147,0.8566666667,0.3838326687,157.0232121944,False,13,71a80_00008,2023-08-22_11-52-25,1692705145000,1600.7865943909,2144770,dl,141.68.100.65,1600.7865943909,13,15,0.001,16,128
