,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
73,0.916,0.2296902667,110.3694014549,False,5,b0630_00285,2023-08-31_13-40-35,1693489235000,542.4994654655,411049,dl,141.68.100.65,542.4994654655,5,15,0.047147874,16,256
74,0.9153333333,0.2316622988,125.6442255974,False,6,b0630_00285,2023-08-31_13-42-41,1693489361000,668.1436910629,411049,dl,141.68.100.65,668.1436910629,6,15,0.047147874,16,256
75,0.9165,0.2379381072,103.7978131771,False,7,b0630_00285,2023-08-31_13-44-25,1693489465000,771.94150424,411049,dl,141.68.100.65,771.94150424,7,15,0.047147874,16,256
76,0.9130833333,0.2512607243,114.5278675556,True,8,b0630_00285,2023-08-31_13-46-19,1693489579000,886.4693717957,411049,dl,141.68.100.65,886.4693717957,8,15,0.047147874,16,256
77,0.8759166667,0.3339741732,69.5519003868,False,1,b0630_00176,2023-08-31_11-39-47,1693481987000,69.5519003868,355651,dl,141.68.100.65,69.5519003868,1,10,0.0846033362,32,128
78,0.8955833333,0.2856231894,69.0403866768,False,2,b0630_00176,2023-08-31_11-40-56,1693482056000,138.5922870636,355651,dl,141.68.100.65,138.5922870636,2,10,0.0846033362,32,128
79,0.9,0.2778954703,67.6244320869,False,3,b0630_00176,2023-08-31_11-42-04,1693482124000,206.2167191505,355651,dl,141.68.100.65,206.2167191505,3,10,0.0846033362,32,128
80,0.91,0.2542883968,73.4366281033,True,4,b0630_00176,2023-08-31_11-43-17,1693482197000,279.6533472538,355651,dl,141.68.100.65,279.6533472538,4,10,0.0846033362,32,128
81,0.8140833333,0.5028717987,61.7280650139,True,1,b0630_00271,2023-08-31_13-19-15,1693487955000,61.7280650139,404968,dl,141.68.100.65,61.7280650139,1,5,0.0544748635,128,128
82,0.87875,0.3302860614,76.2960395813,False,1,b0630_00020,2023-08-31_09-10-07,1693473007000,76.2960395813,267864,dl,141.68.100.65,76.2960395813,1,10,0.0480825946,16,128
83,0.8906666667,0.3040202718,77.6391937733,False,2,b0630_00020,2023-08-31_09-11-24,1693473084000,153.9352333546,267864,dl,141.68.100.65,153.9352333546,2,10,0.0480825946,16,128
84,0.9054166667,0.2613205861,77.3279774189,False,3,b0630_00020,2023-08-31_09-12-42,1693473162000,231.2632107735,267864,dl,141.68.100.65,231.2632107735,3,10,0.0480825946,16,128
85,0.9086666667,0.2549194626,77.5570898056,False,4,b0630_00020,2023-08-31_09-13-59,1693473239000,308.8203005791,267864,dl,141.68.100.65,308.8203005791,4,10,0.0480825946,16,128
86,0.9026666667,0.2709246864,78.6990735531,False,5,b0630_00020,2023-08-31_09-15-18,1693473318000,387.5193741322,267864,dl,141.68.100.65,387.5193741322,5,10,0.0480825946,16,128
87,0.9134166667,0.2389073575,79.9557924271,False,6,b0630_00020,2023-08-31_09-16-38,1693473398000,467.4751665592,267864,dl,141.68.100.65,467.4751665592,6,10,0.0480825946,16,128
88,0.9066666667,0.2683938347,77.4910390377,False,7,b0630_00020,2023-08-31_09-17-55,1693473475000,544.9662055969,267864,dl,141.68.100.65,544.9662055969,7,10,0.0480825946,16,128
89,0.9161666667,0.2509091281,78.7333152294,False,8,b0630_00020,2023-08-31_09-19-14,1693473554000,623.6995208263,267864,dl,141.68.100.65,623.6995208263,8,10,0.0480825946,16,128
90,0.9158333333,0.2543527631,77.5402748585,False,9,b0630_00020,2023-08-31_09-20-32,1693473632000,701.2397956848,267864,dl,141.68.100.65,701.2397956848,9,10,0.0480825946,16,128
91,0.9215833333,0.2646015465,78.3613920212,False,10,b0630_00020,2023-08-31_09-21-50,1693473710000,779.601187706,267864,dl,141.68.100.65,779.601187706,10,10,0.0480825946,16,128
92,0.8306666667,0.4612769628,64.42791152,True,1,b0630_00144,2023-08-31_11-08-41,1693480121000,64.42791152,339373,dl,141.68.100.65,64.42791152,1,5,0.0173419474,32,64
93,0.8679166667,0.3506305707,119.4316346645,False,1,b0630_00323,2023-08-31_14-23-42,1693491822000,119.4316346645,432693,dl,141.68.100.65,119.4316346645,1,20,0.0557060225,16,64
94,0.8958333333,0.2852501571,127.9611344337,False,2,b0630_00323,2023-08-31_14-25-50,1693491950000,247.3927690983,432693,dl,141.68.100.65,247.3927690983,2,20,0.0557060225,16,64
95,0.9033333333,0.2613717695,125.0882225037,False,3,b0630_00323,2023-08-31_14-27-55,1693492075000,372.4809916019,432693,dl,141.68.100.65,372.4809916019,3,20,0.0557060225,16,64
96,0.9066666667,0.2424438925,139.135424614,False,4,b0630_00323,2023-08-31_14-30-14,1693492214000,511.6164162159,432693,dl,141.68.100.65,511.6164162159,4,20,0.0557060225,16,64
97,0.9188333333,0.2278603707,99.3999221325,False,5,b0630_00323,2023-08-31_14-31-53,1693492313000,611.0163383484,432693,dl,141.68.100.65,611.0163383484,5,20,0.0557060225,16,64
98,0.91925,0.224968943,97.1266217232,False,6,b0630_00323,2023-08-31_14-33-31,1693492411000,708.1429600716,432693,dl,141.68.100.65,708.1429600716,6,20,0.0557060225,16,64
99,0.9180833333,0.2295031135,125.8148713112,False,7,b0630_00323,2023-08-31_14-35-36,1693492536000,833.9578313828,432693,dl,141.68.100.65,833.9578313828,7,20,0.0557060225,16,64
100,0.9190833333,0.2362469246,120.0313022137,False,8,b0630_00323,2023-08-31_14-37-36,1693492656000,953.9891335964,432693,dl,141.68.100.65,953.9891335964,8,20,0.0557060225,16,64
101,0.9206666667,0.2411343222,118.8941762447,False,9,b0630_00323,2023-08-31_14-39-35,1693492775000,1072.8833098412,432693,dl,141.68.100.65,1072.8833098412,9,20,0.0557060225,16,64
102,0.9225,0.2478352217,114.7449467182,False,10,b0630_00323,2023-08-31_14-41-30,1693492890000,1187.6282565594,432693,dl,141.68.100.65,1187.6282565594,10,20,0.0557060225,16,64
103,0.921,0.2610499871,135.1210522652,False,11,b0630_00323,2023-08-31_14-43-45,1693493025000,1322.7493088245,432693,dl,141.68.100.65,1322.7493088245,11,20,0.0557060225,16,64
104,0.7785,0.5701337897,59.8548564911,True,1,b0630_00284,2023-08-31_13-30-59,1693488659000,59.8548564911,410173,dl,141.68.100.65,59.8548564911,1,10,0.0403329376,128,32
105,0.8558333333,0.3946008363,124.2181830406,False,1,b0630_00320,2023-08-31_14-20-44,1693491644000,124.2181830406,431292,dl,141.68.100.65,124.2181830406,1,10,0.0141587546,16,256
106,0.86125,0.3723730016,130.7868463993,True,2,b0630_00320,2023-08-31_14-22-54,1693491774000,255.0050294399,431292,dl,141.68.100.65,255.0050294399,2,10,0.0141587546,16,256
107,0.84775,0.4168821101,55.9569256306,False,1,b0630_00199,2023-08-31_12-06-17,1693483577000,55.9569256306,370381,dl,141.68.100.65,55.9569256306,1,5,0.0597243914,64,64
108,0.87525,0.3428199155,58.0525388718,True,2,b0630_00199,2023-08-31_12-07-16,1693483636000,114.0094645023,370381,dl,141.68.100.65,114.0094645023,2,5,0.0597243914,64,64
109,0.8540833333,0.4018403503,62.2551612854,False,1,b0630_00024,2023-08-31_09-13-33,1693473213000,62.2551612854,270262,dl,141.68.100.65,62.2551612854,1,15,0.0597920465,64,256
110,0.88025,0.3308548346,58.3604786396,True,2,b0630_00024,2023-08-31_09-14-31,1693473271000,120.615639925,270262,dl,141.68.100.65,120.615639925,2,15,0.0597920465,64,256
111,0.8350833333,0.4535838994,66.6967799664,True,1,b0630_00232,2023-08-31_12-42-57,1693485777000,66.6967799664,387779,dl,141.68.100.65,66.6967799664,1,5,0.0395148658,64,64
112,0.4996666667,2.0429932868,66.821778059,True,1,b0630_00240,2023-08-31_12-48-35,1693486115000,66.821778059,390685,dl,141.68.100.65,66.821778059,1,20,0.0006504515,32,64
113,0.8615833333,0.3896363353,75.4115695953,False,1,b0630_00311,2023-08-31_14-10-27,1693491027000,75.4115695953,427309,dl,141.68.100.65,75.4115695953,1,20,0.0339928242,32,32
114,0.8806666667,0.3352020451,68.5950062275,True,2,b0630_00311,2023-08-31_14-11-36,1693491096000,144.0065758228,427309,dl,141.68.100.65,144.0065758228,2,20,0.0339928242,32,32
115,0.8545833333,0.3934196742,94.0864629745,False,1,b0630_00286,2023-08-31_13-34-02,1693488842000,94.0864629745,411277,dl,141.68.100.65,94.0864629745,1,20,0.0250288838,16,256
116,0.8908333333,0.2935973983,104.7150967121,False,2,b0630_00286,2023-08-31_13-35-46,1693488946000,198.8015596867,411277,dl,141.68.100.65,198.8015596867,2,20,0.0250288838,16,256
117,0.898,0.2788946734,117.0863573551,False,3,b0630_00286,2023-08-31_13-37-43,1693489063000,315.8879170418,411277,dl,141.68.100.65,315.8879170418,3,20,0.0250288838,16,256
118,0.90225,0.2691256002,98.3007330894,True,4,b0630_00286,2023-08-31_13-39-22,1693489162000,414.1886501312,411277,dl,141.68.100.65,414.1886501312,4,20,0.0250288838,16,256
119,0.75325,0.6585537138,64.1925184727,True,1,b0630_00278,2023-08-31_13-26-44,1693488404000,64.1925184727,408399,dl,141.68.100.65,64.1925184727,1,15,0.0076399363,64,32
120,0.8496666667,0.4286381548,120.6202712059,False,1,b0630_00325,2023-08-31_14-25-39,1693491939000,120.6202712059,433336,dl,141.68.100.65,120.6202712059,1,5,0.0135944381,16,128
121,0.8706666667,0.3509236788,121.1108129025,True,2,b0630_00325,2023-08-31_14-27-40,1693492060000,241.7310841084,433336,dl,141.68.100.65,241.7310841084,2,5,0.0135944381,16,128
122,0.767,0.6225985374,61.0200581551,True,1,b0630_00182,2023-08-31_11-52-51,1693482771000,61.0200581551,362768,dl,141.68.100.65,61.0200581551,1,5,0.0181379056,128,32
123,0.8755,0.3448359507,70.5333926678,False,1,b0630_00143,2023-08-31_11-07-27,1693480047000,70.5333926678,338742,dl,141.68.100.65,70.5333926678,1,10,0.0972551026,32,256
124,0.902,0.276745077,78.0625584126,False,2,b0630_00143,2023-08-31_11-08-45,1693480125000,148.5959510803,338742,dl,141.68.100.65,148.5959510803,2,10,0.0972551026,32,256
125,0.91075,0.2425018289,76.4026911259,False,3,b0630_00143,2023-08-31_11-10-01,1693480201000,224.9986422062,338742,dl,141.68.100.65,224.9986422062,3,10,0.0972551026,32,256
126,0.9159166667,0.2347407828,77.8959636688,False,4,b0630_00143,2023-08-31_11-11-19,1693480279000,302.894605875,338742,dl,141.68.100.65,302.894605875,4,10,0.0972551026,32,256
127,0.92175,0.2213520292,72.9307973385,False,5,b0630_00143,2023-08-31_11-12-32,1693480352000,375.8254032135,338742,dl,141.68.100.65,375.8254032135,5,10,0.0972551026,32,256
128,0.92025,0.2348526137,80.6052858829,False,6,b0630_00143,2023-08-31_11-13-52,1693480432000,456.4306890965,338742,dl,141.68.100.65,456.4306890965,6,10,0.0972551026,32,256
129,0.92,0.2279111855,73.2591392994,False,7,b0630_00143,2023-08-31_11-15-06,1693480506000,529.6898283958,338742,dl,141.68.100.65,529.6898283958,7,10,0.0972551026,32,256
130,0.9143333333,0.2591737017,86.5527846813,True,8,b0630_00143,2023-08-31_11-16-32,1693480592000,616.2426130772,338742,dl,141.68.100.65,616.2426130772,8,10,0.0972551026,32,256
131,0.79475,0.5520592592,62.6460547447,True,1,b0630_00209,2023-08-31_12-18-45,1693484325000,62.6460547447,376755,dl,141.68.100.65,62.6460547447,1,20,0.0429254401,128,256
132,0.8845,0.3097681391,90.7358801365,False,1,b0630_00246,2023-08-31_12-53-19,1693486399000,90.7358801365,392578,dl,141.68.100.65,90.7358801365,1,20,0.0808311905,16,64
133,0.8915,0.2948691493,94.1195933819,False,2,b0630_00246,2023-08-31_12-54-53,1693486493000,184.8554735184,392578,dl,141.68.100.65,184.8554735184,2,20,0.0808311905,16,64
134,0.9086666667,0.2448476469,95.1013147831,False,3,b0630_00246,2023-08-31_12-56-28,1693486588000,279.9567883015,392578,dl,141.68.100.65,279.9567883015,3,20,0.0808311905,16,64
135,0.9091666667,0.2550846124,102.1518251896,True,4,b0630_00246,2023-08-31_12-58-11,1693486691000,382.1086134911,392578,dl,141.68.100.65,382.1086134911,4,20,0.0808311905,16,64
136,0.8495833333,0.4107233769,67.0065095425,False,1,b0630_00211,2023-08-31_12-20-45,1693484445000,67.0065095425,377429,dl,141.68.100.65,67.0065095425,1,5,0.0343714717,32,64
137,0.8806666667,0.3266422066,69.3332259655,True,2,b0630_00211,2023-08-31_12-21-55,1693484515000,136.339735508,377429,dl,141.68.100.65,136.339735508,2,5,0.0343714717,32,64
138,0.8618333333,0.383261707,102.6171002388,False,1,b0630_00308,2023-08-31_14-07-16,1693490836000,102.6171002388,425658,dl,141.68.100.65,102.6171002388,1,10,0.0215069794,16,128
139,0.8823333333,0.3262157386,110.9647250175,True,2,b0630_00308,2023-08-31_14-09-07,1693490947000,213.5818252563,425658,dl,141.68.100.65,213.5818252563,2,10,0.0215069794,16,128
140,0.85275,0.4173216022,66.06377244,False,1,b0630_00339,2023-08-31_14-44-56,1693493096000,66.06377244,441946,dl,141.68.100.65,66.06377244,1,20,0.0553315028,64,128
141,0.7678333333,0.5888287615,56.9733607769,True,1,b0630_00059,2023-08-31_09-44-43,1693475083000,56.9733607769,290422,dl,141.68.100.65,56.9733607769,1,5,0.0308245818,128,64
142,0.8820833333,0.3270787825,83.4453794956,False,1,b0630_00197,2023-08-31_12-04-56,1693483496000,83.4453794956,369143,dl,141.68.100.65,83.4453794956,1,15,0.0731632692,16,64
143,0.901,0.2684750237,88.5099685192,False,2,b0630_00197,2023-08-31_12-06-25,1693483585000,171.9553480148,369143,dl,141.68.100.65,171.9553480148,2,15,0.0731632692,16,64
144,0.9083333333,0.2580593262,88.6938548088,False,3,b0630_00197,2023-08-31_12-07-53,1693483673000,260.6492028236,369143,dl,141.68.100.65,260.6492028236,3,15,0.0731632692,16,64
