,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
50,0.7735,0.6260979854,45.3868074417,False,6,c2748_00003,2023-08-22_09-52-09,1692697929000,289.1947488785,1660652,dl,141.68.100.65,289.1947488785,6,15,0.001,64,256
51,0.78425,0.601925102,45.0720257759,False,7,c2748_00003,2023-08-22_09-52-54,1692697974000,334.2667746544,1660652,dl,141.68.100.65,334.2667746544,7,15,0.001,64,256
52,0.7934166667,0.5869357917,44.415977478,False,8,c2748_00003,2023-08-22_09-53-38,1692698018000,378.6827521324,1660652,dl,141.68.100.65,378.6827521324,8,15,0.001,64,256
53,0.7950833333,0.5673655191,43.9985823631,False,9,c2748_00003,2023-08-22_09-54-22,1692698062000,422.6813344955,1660652,dl,141.68.100.65,422.6813344955,9,15,0.001,64,256
54,0.7965833333,0.5608261545,43.2154269218,False,10,c2748_00003,2023-08-22_09-55-06,1692698106000,465.8967614174,1660652,dl,141.68.100.65,465.8967614174,10,15,0.001,64,256
55,0.8023333333,0.5483222861,51.5278868675,False,11,c2748_00003,2023-08-22_09-55-57,1692698157000,517.4246482849,1660652,dl,141.68.100.65,517.4246482849,11,15,0.001,64,256
56,0.8095833333,0.5302730699,46.1286115646,False,12,c2748_00003,2023-08-22_09-56-43,1692698203000,563.5532598495,1660652,dl,141.68.100.65,563.5532598495,12,15,0.001,64,256
57,0.8138333333,0.5246013845,45.8444137573,False,13,c2748_00003,2023-08-22_09-57-29,1692698249000,609.3976736069,1660652,dl,141.68.100.65,609.3976736069,13,15,0.001,64,256
58,0.82075,0.5055775515,46.2885227203,False,14,c2748_00003,2023-08-22_09-58-15,1692698295000,655.6861963272,1660652,dl,141.68.100.65,655.6861963272,14,15,0.001,64,256
59,0.82125,0.5045450037,40.0612146854,False,15,c2748_00003,2023-08-22_09-58-55,1692698335000,695.7474110126,1660652,dl,141.68.100.65,695.7474110126,15,15,0.001,64,256
