,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
57,0.8655,0.3755857975,47.1732382774,False,13,36a3a_00020,2023-08-23_07-23-11,1692775391000,585.1876244545,2549287,dl,141.68.100.65,585.1876244545,13,15,0.0034498598,64,64
58,0.8653333333,0.3756084068,46.2430598736,False,14,36a3a_00020,2023-08-23_07-23-57,1692775437000,631.4306843281,2549287,dl,141.68.100.65,631.4306843281,14,15,0.0034498598,64,64
59,0.8628333333,0.3840257528,47.3424215317,False,15,36a3a_00020,2023-08-23_07-24-44,1692775484000,678.7731058598,2549287,dl,141.68.100.65,678.7731058598,15,15,0.0034498598,64,64
60,0.7991666667,0.5019508962,46.4049215317,False,1,36a3a_00039,2023-08-23_07-58-49,1692777529000,46.4049215317,3014991,dl,141.68.100.65,46.4049215317,1,15,0.0633335836,64,64
61,0.8656666667,0.3832080096,39.2614548206,False,2,36a3a_00039,2023-08-23_07-59-28,1692777568000,85.6663763523,3014991,dl,141.68.100.65,85.6663763523,2,15,0.0633335836,64,64
62,0.88275,0.3265757826,38.3266983032,False,3,36a3a_00039,2023-08-23_08-00-06,1692777606000,123.9930746555,3014991,dl,141.68.100.65,123.9930746555,3,15,0.0633335836,64,64
63,0.8965,0.2931205282,42.6345582008,False,4,36a3a_00039,2023-08-23_08-00-49,1692777649000,166.6276328564,3014991,dl,141.68.100.65,166.6276328564,4,15,0.0633335836,64,64
64,0.8934166667,0.291441915,45.9334344864,False,5,36a3a_00039,2023-08-23_08-01-35,1692777695000,212.5610673428,3014991,dl,141.68.100.65,212.5610673428,5,15,0.0633335836,64,64
65,0.9046666667,0.2641967922,45.0171029568,False,6,36a3a_00039,2023-08-23_08-02-20,1692777740000,257.5781702995,3014991,dl,141.68.100.65,257.5781702995,6,15,0.0633335836,64,64
66,0.9064166667,0.2612542734,44.4471719265,False,7,36a3a_00039,2023-08-23_08-03-04,1692777784000,302.025342226,3014991,dl,141.68.100.65,302.025342226,7,15,0.0633335836,64,64
67,0.9068333333,0.2561453368,51.036853075,False,8,36a3a_00039,2023-08-23_08-03-56,1692777836000,353.0621953011,3014991,dl,141.68.100.65,353.0621953011,8,15,0.0633335836,64,64
68,0.8965,0.2790292336,46.5653884411,False,9,36a3a_00039,2023-08-23_08-04-42,1692777882000,399.6275837421,3014991,dl,141.68.100.65,399.6275837421,9,15,0.0633335836,64,64
69,0.9071666667,0.2599324445,47.1531012058,False,10,36a3a_00039,2023-08-23_08-05-29,1692777929000,446.780684948,3014991,dl,141.68.100.65,446.780684948,10,15,0.0633335836,64,64
70,0.91225,0.24948128,48.0199775696,False,11,36a3a_00039,2023-08-23_08-06-17,1692777977000,494.8006625175,3014991,dl,141.68.100.65,494.8006625175,11,15,0.0633335836,64,64
71,0.91725,0.2379616562,51.4691650867,False,12,36a3a_00039,2023-08-23_08-07-09,1692778029000,546.2698276043,3014991,dl,141.68.100.65,546.2698276043,12,15,0.0633335836,64,64
72,0.9195833333,0.2320747598,50.3034391403,False,13,36a3a_00039,2023-08-23_08-07-59,1692778079000,596.5732667446,3014991,dl,141.68.100.65,596.5732667446,13,15,0.0633335836,64,64
73,0.9155,0.2389803132,47.8162484169,False,14,36a3a_00039,2023-08-23_08-08-47,1692778127000,644.3895151615,3014991,dl,141.68.100.65,644.3895151615,14,15,0.0633335836,64,64
74,0.9178333333,0.2408025846,48.753575325,False,15,36a3a_00039,2023-08-23_08-09-36,1692778176000,693.1430904865,3014991,dl,141.68.100.65,693.1430904865,15,15,0.0633335836,64,64
75,0.3461666667,2.1013548108,45.1066250801,False,1,36a3a_00004,2023-08-23_06-32-58,1692772378000,45.1066250801,2104353,dl,141.68.100.65,45.1066250801,1,15,0.0010355524,64,64
76,0.6436666667,1.3443476837,42.4321181774,False,2,36a3a_00004,2023-08-23_06-33-40,1692772420000,87.5387432575,2104353,dl,141.68.100.65,87.5387432575,2,15,0.0010355524,64,64
77,0.7075833333,0.8966834957,42.4037249088,False,3,36a3a_00004,2023-08-23_06-34-23,1692772463000,129.9424681664,2104353,dl,141.68.100.65,129.9424681664,3,15,0.0010355524,64,64
78,0.7366666667,0.7449464516,44.5100448132,False,4,36a3a_00004,2023-08-23_06-35-07,1692772507000,174.4525129795,2104353,dl,141.68.100.65,174.4525129795,4,15,0.0010355524,64,64
79,0.7574166667,0.6763179797,48.3306100368,False,5,36a3a_00004,2023-08-23_06-35-56,1692772556000,222.7831230164,2104353,dl,141.68.100.65,222.7831230164,5,15,0.0010355524,64,64
80,0.77075,0.6355650149,44.6287782192,False,6,36a3a_00004,2023-08-23_06-36-40,1692772600000,267.4119012356,2104353,dl,141.68.100.65,267.4119012356,6,15,0.0010355524,64,64
81,0.7835833333,0.6046343254,45.9027884007,False,7,36a3a_00004,2023-08-23_06-37-26,1692772646000,313.3146896362,2104353,dl,141.68.100.65,313.3146896362,7,15,0.0010355524,64,64
82,0.7935,0.5831138187,40.8983049393,False,8,36a3a_00004,2023-08-23_06-38-07,1692772687000,354.2129945755,2104353,dl,141.68.100.65,354.2129945755,8,15,0.0010355524,64,64
83,0.8044166667,0.5649871065,46.179207325,False,9,36a3a_00004,2023-08-23_06-38-53,1692772733000,400.3922019005,2104353,dl,141.68.100.65,400.3922019005,9,15,0.0010355524,64,64
84,0.80975,0.5476203405,46.4547646046,False,10,36a3a_00004,2023-08-23_06-39-40,1692772780000,446.8469665051,2104353,dl,141.68.100.65,446.8469665051,10,15,0.0010355524,64,64
85,0.8075833333,0.5361342268,20.747371912,False,11,36a3a_00004,2023-08-23_06-40-00,1692772800000,467.5943384171,2104353,dl,141.68.100.65,467.5943384171,11,15,0.0010355524,64,64
86,0.8135,0.5231476098,42.5390415192,False,12,36a3a_00004,2023-08-23_06-40-43,1692772843000,510.1333799362,2104353,dl,141.68.100.65,510.1333799362,12,15,0.0010355524,64,64
87,0.819,0.5134052851,48.5790071487,False,13,36a3a_00004,2023-08-23_06-41-31,1692772891000,558.712387085,2104353,dl,141.68.100.65,558.712387085,13,15,0.0010355524,64,64
88,0.8220833333,0.5032654845,43.1288189888,False,14,36a3a_00004,2023-08-23_06-42-15,1692772935000,601.8412060738,2104353,dl,141.68.100.65,601.8412060738,14,15,0.0010355524,64,64
89,0.828,0.4901681747,42.424554348,False,15,36a3a_00004,2023-08-23_06-42-57,1692772977000,644.2657604218,2104353,dl,141.68.100.65,644.2657604218,15,15,0.0010355524,64,64
90,0.7575833333,0.6259599555,41.4202275276,False,1,36a3a_00002,2023-08-23_06-29-04,1692772144000,41.4202275276,2064103,dl,141.68.100.65,41.4202275276,1,5,0.0117913332,64,64
91,0.7979166667,0.5220083093,44.943318367,False,2,36a3a_00002,2023-08-23_06-29-49,1692772189000,86.3635458946,2064103,dl,141.68.100.65,86.3635458946,2,5,0.0117913332,64,64
92,0.8445833333,0.4350587986,45.4611225128,False,3,36a3a_00002,2023-08-23_06-30-35,1692772235000,131.8246684074,2064103,dl,141.68.100.65,131.8246684074,3,5,0.0117913332,64,64
93,0.8560833333,0.3995754964,43.4018523693,False,4,36a3a_00002,2023-08-23_06-31-18,1692772278000,175.2265207767,2064103,dl,141.68.100.65,175.2265207767,4,5,0.0117913332,64,64
94,0.85775,0.3912909824,44.8869597912,False,5,36a3a_00002,2023-08-23_06-32-03,1692772323000,220.1134805679,2064103,dl,141.68.100.65,220.1134805679,5,5,0.0117913332,64,64
95,0.3558333333,2.2616012426,49.1157333851,False,1,36a3a_00012,2023-08-23_06-55-10,1692773710000,49.1157333851,2344475,dl,141.68.100.65,49.1157333851,1,5,0.0003276159,64,64
96,0.4355833333,2.2072911846,36.1280589104,False,2,36a3a_00012,2023-08-23_06-55-47,1692773747000,85.2437922955,2344475,dl,141.68.100.65,85.2437922955,2,5,0.0003276159,64,64
97,0.5285833333,2.114681074,42.7373094559,False,3,36a3a_00012,2023-08-23_06-56-29,1692773789000,127.9811017513,2344475,dl,141.68.100.65,127.9811017513,3,5,0.0003276159,64,64
98,0.5603333333,1.951019854,41.9411218166,False,4,36a3a_00012,2023-08-23_06-57-11,1692773831000,169.922223568,2344475,dl,141.68.100.65,169.922223568,4,5,0.0003276159,64,64
99,0.5974166667,1.6886476925,41.541667223,False,5,36a3a_00012,2023-08-23_06-57-53,1692773873000,211.4638907909,2344475,dl,141.68.100.65,211.4638907909,5,5,0.0003276159,64,64
100,0.4524166667,2.1534531662,48.1910085678,False,1,36a3a_00023,2023-08-23_07-19-26,1692775166000,48.1910085678,2604228,dl,141.68.100.65,48.1910085678,1,10,0.0006199574,64,64
101,0.5871666667,1.6824469535,40.2786915302,False,2,36a3a_00023,2023-08-23_07-20-07,1692775207000,88.469700098,2604228,dl,141.68.100.65,88.469700098,2,10,0.0006199574,64,64
102,0.6773333333,1.098295733,42.9063770771,False,3,36a3a_00023,2023-08-23_07-20-50,1692775250000,131.3760771751,2604228,dl,141.68.100.65,131.3760771751,3,10,0.0006199574,64,64
103,0.7158333333,0.8566555898,42.8548672199,False,4,36a3a_00023,2023-08-23_07-21-32,1692775292000,174.2309443951,2604228,dl,141.68.100.65,174.2309443951,4,10,0.0006199574,64,64
104,0.7351666667,0.7569072548,44.5234911442,False,5,36a3a_00023,2023-08-23_07-22-17,1692775337000,218.7544355392,2604228,dl,141.68.100.65,218.7544355392,5,10,0.0006199574,64,64
105,0.741,0.7088718969,42.3213517666,False,6,36a3a_00023,2023-08-23_07-22-59,1692775379000,261.0757873058,2604228,dl,141.68.100.65,261.0757873058,6,10,0.0006199574,64,64
106,0.7575833333,0.6745979374,50.2466914654,False,7,36a3a_00023,2023-08-23_07-23-49,1692775429000,311.3224787712,2604228,dl,141.68.100.65,311.3224787712,7,10,0.0006199574,64,64
107,0.7645,0.653283431,39.5304787159,False,8,36a3a_00023,2023-08-23_07-24-29,1692775469000,350.8529574871,2604228,dl,141.68.100.65,350.8529574871,8,10,0.0006199574,64,64
108,0.7718333333,0.6351072145,38.8547737598,False,9,36a3a_00023,2023-08-23_07-25-08,1692775508000,389.7077312469,2604228,dl,141.68.100.65,389.7077312469,9,10,0.0006199574,64,64
109,0.7764166667,0.6197411443,39.3752083778,False,10,36a3a_00023,2023-08-23_07-25-47,1692775547000,429.0829396248,2604228,dl,141.68.100.65,429.0829396248,10,10,0.0006199574,64,64
110,0.8535833333,0.4187254682,55.2580349445,False,1,36a3a_00003,2023-08-23_06-29-14,1692772154000,55.2580349445,2064106,dl,141.68.100.65,55.2580349445,1,5,0.0585049425,64,64
111,0.8683333333,0.3646520532,44.110881567,False,2,36a3a_00003,2023-08-23_06-29-58,1692772198000,99.3689165115,2064106,dl,141.68.100.65,99.3689165115,2,5,0.0585049425,64,64
112,0.8876666667,0.3204953802,44.7526929379,False,3,36a3a_00003,2023-08-23_06-30-43,1692772243000,144.1216094494,2064106,dl,141.68.100.65,144.1216094494,3,5,0.0585049425,64,64
113,0.8924166667,0.2980172842,42.9432520866,False,4,36a3a_00003,2023-08-23_06-31-26,1692772286000,187.064861536,2064106,dl,141.68.100.65,187.064861536,4,5,0.0585049425,64,64
114,0.899,0.2802618367,46.7834603786,False,5,36a3a_00003,2023-08-23_06-32-13,1692772333000,233.8483219147,2064106,dl,141.68.100.65,233.8483219147,5,5,0.0585049425,64,64
115,0.4858333333,2.1732759488,40.4905481339,False,1,36a3a_00021,2023-08-23_07-18-38,1692775118000,40.4905481339,2597350,dl,141.68.100.65,40.4905481339,1,10,0.0008162081,64,64
116,0.5561666667,1.8358903109,43.7554943562,False,2,36a3a_00021,2023-08-23_07-19-21,1692775161000,84.24604249,2597350,dl,141.68.100.65,84.24604249,2,10,0.0008162081,64,64
117,0.6636666667,1.235869927,46.5129384995,False,3,36a3a_00021,2023-08-23_07-20-08,1692775208000,130.7589809895,2597350,dl,141.68.100.65,130.7589809895,3,10,0.0008162081,64,64
118,0.723,0.9041315222,43.1301662922,False,4,36a3a_00021,2023-08-23_07-20-51,1692775251000,173.8891472816,2597350,dl,141.68.100.65,173.8891472816,4,10,0.0008162081,64,64
119,0.7439166667,0.7562531296,42.5632266998,False,5,36a3a_00021,2023-08-23_07-21-33,1692775293000,216.4523739815,2597350,dl,141.68.100.65,216.4523739815,5,10,0.0008162081,64,64
120,0.7590833333,0.68169219,44.413279295,False,6,36a3a_00021,2023-08-23_07-22-18,1692775338000,260.8656532764,2597350,dl,141.68.100.65,260.8656532764,6,10,0.0008162081,64,64
121,0.76625,0.6397304514,44.406737566,False,7,36a3a_00021,2023-08-23_07-23-02,1692775382000,305.2723908424,2597350,dl,141.68.100.65,305.2723908424,7,10,0.0008162081,64,64
122,0.7825833333,0.6038678431,42.3536643982,False,8,36a3a_00021,2023-08-23_07-23-45,1692775425000,347.6260552406,2597350,dl,141.68.100.65,347.6260552406,8,10,0.0008162081,64,64
123,0.79025,0.5813683213,52.0885732174,False,9,36a3a_00021,2023-08-23_07-24-37,1692775477000,399.714628458,2597350,dl,141.68.100.65,399.714628458,9,10,0.0008162081,64,64
124,0.7984166667,0.5625262693,44.2790324688,False,10,36a3a_00021,2023-08-23_07-25-21,1692775521000,443.9936609268,2597350,dl,141.68.100.65,443.9936609268,10,10,0.0008162081,64,64
125,0.5639166667,2.0975271831,50.6193223,False,1,36a3a_00029,2023-08-23_07-34-55,1692776095000,50.6193223,2766840,dl,141.68.100.65,50.6193223,1,5,0.0009852984,64,64
126,0.66875,1.3570401738,48.9742186069,False,2,36a3a_00029,2023-08-23_07-35-44,1692776144000,99.5935409069,2766840,dl,141.68.100.65,99.5935409069,2,5,0.0009852984,64,64
127,0.7220833333,0.8594093114,49.5481734276,False,3,36a3a_00029,2023-08-23_07-36-33,1692776193000,149.1417143345,2766840,dl,141.68.100.65,149.1417143345,3,5,0.0009852984,64,64
128,0.7498333333,0.7210949274,44.7806861401,False,4,36a3a_00029,2023-08-23_07-37-18,1692776238000,193.9224004745,2766840,dl,141.68.100.65,193.9224004745,4,5,0.0009852984,64,64
129,0.7628333333,0.6684493554,45.3849744797,False,5,36a3a_00029,2023-08-23_07-38-03,1692776283000,239.3073749542,2766840,dl,141.68.100.65,239.3073749542,5,5,0.0009852984,64,64
130,0.8199166667,0.5007707446,49.513371706,False,1,36a3a_00011,2023-08-23_06-52-21,1692773541000,49.513371706,2314036,dl,141.68.100.65,49.513371706,1,10,0.0213175626,64,64
131,0.8551666667,0.4158914787,43.931738615,False,2,36a3a_00011,2023-08-23_06-53-05,1692773585000,93.445110321,2314036,dl,141.68.100.65,93.445110321,2,10,0.0213175626,64,64
132,0.85475,0.3952413396,44.1974549294,False,3,36a3a_00011,2023-08-23_06-53-49,1692773629000,137.6425652504,2314036,dl,141.68.100.65,137.6425652504,3,10,0.0213175626,64,64
133,0.8818333333,0.3337902457,38.1579086781,False,4,36a3a_00011,2023-08-23_06-54-28,1692773668000,175.8004739285,2314036,dl,141.68.100.65,175.8004739285,4,10,0.0213175626,64,64
134,0.8748333333,0.3428377389,41.6341106892,False,5,36a3a_00011,2023-08-23_06-55-09,1692773709000,217.4345846176,2314036,dl,141.68.100.65,217.4345846176,5,10,0.0213175626,64,64
135,0.8883333333,0.31056951,41.907361269,False,6,36a3a_00011,2023-08-23_06-55-51,1692773751000,259.3419458866,2314036,dl,141.68.100.65,259.3419458866,6,10,0.0213175626,64,64
136,0.8964166667,0.2942638938,45.3280677795,False,7,36a3a_00011,2023-08-23_06-56-36,1692773796000,304.6700136662,2314036,dl,141.68.100.65,304.6700136662,7,10,0.0213175626,64,64
137,0.8961666667,0.2900235149,43.6532065868,False,8,36a3a_00011,2023-08-23_06-57-20,1692773840000,348.323220253,2314036,dl,141.68.100.65,348.323220253,8,10,0.0213175626,64,64
138,0.8894166667,0.3036754174,40.8046703339,False,9,36a3a_00011,2023-08-23_06-58-01,1692773881000,389.1278905869,2314036,dl,141.68.100.65,389.1278905869,9,10,0.0213175626,64,64
139,0.9038333333,0.2689138517,40.5213975906,False,10,36a3a_00011,2023-08-23_06-58-41,1692773921000,429.6492881775,2314036,dl,141.68.100.65,429.6492881775,10,10,0.0213175626,64,64
140,0.14375,2.2742372168,51.1777596474,False,1,36a3a_00006,2023-08-23_06-40-44,1692772844000,51.1777596474,2187239,dl,141.68.100.65,51.1777596474,1,20,0.000217164,64,64
141,0.3129166667,2.2376111365,42.366653204,False,2,36a3a_00006,2023-08-23_06-41-26,1692772886000,93.5444128513,2187239,dl,141.68.100.65,93.5444128513,2,20,0.000217164,64,64
