,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
28,0.9166666667,0.3340752416,85.431355238,False,14,706e5_00040,2023-09-02_11-40-39,1693654839000,1142.6949779987,963486,dl,141.68.100.65,1142.6949779987,14,15,0.0571778214,16,64
29,0.909,0.3745812793,83.2983882427,False,15,706e5_00040,2023-09-02_11-42-02,1693654922000,1225.9933662415,963486,dl,141.68.100.65,1225.9933662415,15,15,0.0571778214,16,64
30,0.8000833333,0.5475880509,73.455520153,False,1,706e5_00009,2023-09-02_09-13-07,1693645987000,73.455520153,880480,dl,141.68.100.65,73.455520153,1,15,0.0048665672,16,64
31,0.8394166667,0.4442462229,75.115477562,False,2,706e5_00009,2023-09-02_09-14-22,1693646062000,148.570997715,880480,dl,141.68.100.65,148.570997715,2,15,0.0048665672,16,64
32,0.8646666667,0.3804491111,72.6618835926,False,3,706e5_00009,2023-09-02_09-15-34,1693646134000,221.2328813076,880480,dl,141.68.100.65,221.2328813076,3,15,0.0048665672,16,64
33,0.8601666667,0.3788029223,72.3981616497,False,4,706e5_00009,2023-09-02_09-16-47,1693646207000,293.6310429573,880480,dl,141.68.100.65,293.6310429573,4,15,0.0048665672,16,64
34,0.8783333333,0.3399344249,75.1410868168,False,5,706e5_00009,2023-09-02_09-18-02,1693646282000,368.7721297741,880480,dl,141.68.100.65,368.7721297741,5,15,0.0048665672,16,64
35,0.8803333333,0.3285354456,76.3425359726,False,6,706e5_00009,2023-09-02_09-19-18,1693646358000,445.1146657467,880480,dl,141.68.100.65,445.1146657467,6,15,0.0048665672,16,64
36,0.876,0.3358427328,73.1678411961,False,7,706e5_00009,2023-09-02_09-20-31,1693646431000,518.2825069427,880480,dl,141.68.100.65,518.2825069427,7,15,0.0048665672,16,64
37,0.8865,0.3093376348,75.2300720215,False,8,706e5_00009,2023-09-02_09-21-47,1693646507000,593.5125789642,880480,dl,141.68.100.65,593.5125789642,8,15,0.0048665672,16,64
38,0.8795833333,0.3331064349,75.3082077503,False,9,706e5_00009,2023-09-02_09-23-02,1693646582000,668.8207867146,880480,dl,141.68.100.65,668.8207867146,9,15,0.0048665672,16,64
39,0.8900833333,0.2954368427,78.2042284012,False,10,706e5_00009,2023-09-02_09-24-20,1693646660000,747.0250151157,880480,dl,141.68.100.65,747.0250151157,10,15,0.0048665672,16,64
40,0.8946666667,0.2867599827,78.8403086662,False,11,706e5_00009,2023-09-02_09-25-39,1693646739000,825.865323782,880480,dl,141.68.100.65,825.865323782,11,15,0.0048665672,16,64
41,0.8999166667,0.2766941144,77.8243126869,False,12,706e5_00009,2023-09-02_09-26-57,1693646817000,903.6896364689,880480,dl,141.68.100.65,903.6896364689,12,15,0.0048665672,16,64
42,0.8970833333,0.2788320954,76.1026852131,False,13,706e5_00009,2023-09-02_09-28-13,1693646893000,979.792321682,880480,dl,141.68.100.65,979.792321682,13,15,0.0048665672,16,64
43,0.8949166667,0.2856397144,73.3978307247,False,14,706e5_00009,2023-09-02_09-29-26,1693646966000,1053.1901524067,880480,dl,141.68.100.65,1053.1901524067,14,15,0.0048665672,16,64
44,0.90275,0.2673735161,80.0105366707,False,15,706e5_00009,2023-09-02_09-30-46,1693647046000,1133.2006890774,880480,dl,141.68.100.65,1133.2006890774,15,15,0.0048665672,16,64
45,0.8835833333,0.323177904,76.7795860767,False,1,706e5_00008,2023-09-02_09-12-07,1693645927000,76.7795860767,879897,dl,141.68.100.65,76.7795860767,1,15,0.0637624027,16,64
46,0.8934166667,0.2913539192,73.4124908447,False,2,706e5_00008,2023-09-02_09-13-21,1693646001000,150.1920769215,879897,dl,141.68.100.65,150.1920769215,2,15,0.0637624027,16,64
47,0.8975833333,0.2790845065,75.7018802166,False,3,706e5_00008,2023-09-02_09-14-36,1693646076000,225.8939571381,879897,dl,141.68.100.65,225.8939571381,3,15,0.0637624027,16,64
48,0.9121666667,0.2526529942,76.0761888027,False,4,706e5_00008,2023-09-02_09-15-52,1693646152000,301.9701459408,879897,dl,141.68.100.65,301.9701459408,4,15,0.0637624027,16,64
49,0.9121666667,0.2479461035,74.7470319271,False,5,706e5_00008,2023-09-02_09-17-07,1693646227000,376.7171778679,879897,dl,141.68.100.65,376.7171778679,5,15,0.0637624027,16,64
50,0.9184166667,0.2433660518,73.5524587631,False,6,706e5_00008,2023-09-02_09-18-21,1693646301000,450.269636631,879897,dl,141.68.100.65,450.269636631,6,15,0.0637624027,16,64
51,0.9154166667,0.2395225087,73.7089443207,False,7,706e5_00008,2023-09-02_09-19-34,1693646374000,523.9785809517,879897,dl,141.68.100.65,523.9785809517,7,15,0.0637624027,16,64
52,0.9194166667,0.2551905327,75.9490876198,False,8,706e5_00008,2023-09-02_09-20-50,1693646450000,599.9276685715,879897,dl,141.68.100.65,599.9276685715,8,15,0.0637624027,16,64
53,0.9219166667,0.2696044314,73.8541371822,False,9,706e5_00008,2023-09-02_09-22-04,1693646524000,673.7818057537,879897,dl,141.68.100.65,673.7818057537,9,15,0.0637624027,16,64
54,0.90625,0.310240385,75.0507929325,False,10,706e5_00008,2023-09-02_09-23-19,1693646599000,748.8325986862,879897,dl,141.68.100.65,748.8325986862,10,15,0.0637624027,16,64
55,0.91425,0.2929610603,76.6049349308,False,11,706e5_00008,2023-09-02_09-24-36,1693646676000,825.437533617,879897,dl,141.68.100.65,825.437533617,11,15,0.0637624027,16,64
56,0.9150833333,0.3013974057,77.6229269505,False,12,706e5_00008,2023-09-02_09-25-53,1693646753000,903.0604605675,879897,dl,141.68.100.65,903.0604605675,12,15,0.0637624027,16,64
57,0.905,0.3824398079,76.758893013,False,13,706e5_00008,2023-09-02_09-27-10,1693646830000,979.8193535805,879897,dl,141.68.100.65,979.8193535805,13,15,0.0637624027,16,64
58,0.90975,0.3857699722,78.7885272503,False,14,706e5_00008,2023-09-02_09-28-29,1693646909000,1058.6078808308,879897,dl,141.68.100.65,1058.6078808308,14,15,0.0637624027,16,64
59,0.9129166667,0.3851251243,77.9935331345,False,15,706e5_00008,2023-09-02_09-29-47,1693646987000,1136.6014139652,879897,dl,141.68.100.65,1136.6014139652,15,15,0.0637624027,16,64
60,0.761,0.6407857585,59.3189740181,False,1,706e5_00026,2023-09-02_10-22-10,1693650130000,59.3189740181,924761,dl,141.68.100.65,59.3189740181,1,15,0.0145381724,128,64
61,0.78675,0.5565035524,58.2070014477,False,2,706e5_00026,2023-09-02_10-23-08,1693650188000,117.5259754658,924761,dl,141.68.100.65,117.5259754658,2,15,0.0145381724,128,64
62,0.8301666667,0.4799282246,57.3443934917,False,3,706e5_00026,2023-09-02_10-24-05,1693650245000,174.8703689575,924761,dl,141.68.100.65,174.8703689575,3,15,0.0145381724,128,64
63,0.8453333333,0.4426785869,58.0711045265,False,4,706e5_00026,2023-09-02_10-25-03,1693650303000,232.941473484,924761,dl,141.68.100.65,232.941473484,4,15,0.0145381724,128,64
64,0.8536666667,0.4159433709,57.9895219803,False,5,706e5_00026,2023-09-02_10-26-01,1693650361000,290.9309954643,924761,dl,141.68.100.65,290.9309954643,5,15,0.0145381724,128,64
65,0.86,0.4003258008,57.707706213,False,6,706e5_00026,2023-09-02_10-26-59,1693650419000,348.6387016773,924761,dl,141.68.100.65,348.6387016773,6,15,0.0145381724,128,64
66,0.8608333333,0.3954366709,59.1770055294,False,7,706e5_00026,2023-09-02_10-27-58,1693650478000,407.8157072067,924761,dl,141.68.100.65,407.8157072067,7,15,0.0145381724,128,64
67,0.871,0.3682462789,59.5304298401,False,8,706e5_00026,2023-09-02_10-28-58,1693650538000,467.3461370468,924761,dl,141.68.100.65,467.3461370468,8,15,0.0145381724,128,64
68,0.87425,0.3621593015,59.5961315632,False,9,706e5_00026,2023-09-02_10-29-57,1693650597000,526.94226861,924761,dl,141.68.100.65,526.94226861,9,15,0.0145381724,128,64
69,0.8690833333,0.3731114298,62.1016099453,False,10,706e5_00026,2023-09-02_10-30-59,1693650659000,589.0438785553,924761,dl,141.68.100.65,589.0438785553,10,15,0.0145381724,128,64
70,0.8676666667,0.3693763812,60.9644556046,False,11,706e5_00026,2023-09-02_10-32-00,1693650720000,650.0083341599,924761,dl,141.68.100.65,650.0083341599,11,15,0.0145381724,128,64
71,0.8846666667,0.3348101913,61.0245079994,False,12,706e5_00026,2023-09-02_10-33-01,1693650781000,711.0328421593,924761,dl,141.68.100.65,711.0328421593,12,15,0.0145381724,128,64
72,0.8855,0.3279795953,59.7828657627,False,13,706e5_00026,2023-09-02_10-34-01,1693650841000,770.815707922,924761,dl,141.68.100.65,770.815707922,13,15,0.0145381724,128,64
73,0.88725,0.3242834795,61.5791463852,False,14,706e5_00026,2023-09-02_10-35-03,1693650903000,832.3948543072,924761,dl,141.68.100.65,832.3948543072,14,15,0.0145381724,128,64
74,0.8868333333,0.3288232519,58.683079958,False,15,706e5_00026,2023-09-02_10-36-01,1693650961000,891.0779342651,924761,dl,141.68.100.65,891.0779342651,15,15,0.0145381724,128,64
75,0.8265,0.4807719967,54.4619150162,False,1,706e5_00010,2023-09-02_09-14-48,1693646088000,54.4619150162,881591,dl,141.68.100.65,54.4619150162,1,15,0.0319952711,64,64
76,0.8631666667,0.3785898724,57.8018736839,False,2,706e5_00010,2023-09-02_09-15-46,1693646146000,112.2637887001,881591,dl,141.68.100.65,112.2637887001,2,15,0.0319952711,64,64
77,0.877,0.3372291002,56.4898543358,False,3,706e5_00010,2023-09-02_09-16-42,1693646202000,168.7536430359,881591,dl,141.68.100.65,168.7536430359,3,15,0.0319952711,64,64
78,0.8808333333,0.3197210812,54.4457345009,False,4,706e5_00010,2023-09-02_09-17-37,1693646257000,223.1993775368,881591,dl,141.68.100.65,223.1993775368,4,15,0.0319952711,64,64
79,0.8865833333,0.3085207516,55.4212079048,False,5,706e5_00010,2023-09-02_09-18-32,1693646312000,278.6205854416,881591,dl,141.68.100.65,278.6205854416,5,15,0.0319952711,64,64
80,0.8884166667,0.3071575819,55.1376430988,False,6,706e5_00010,2023-09-02_09-19-27,1693646367000,333.7582285404,881591,dl,141.68.100.65,333.7582285404,6,15,0.0319952711,64,64
