mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.75475,0.7269423571427663,136.93158411979675,False,1,4609f_00008,2023-08-22_12-19-50,1692706790,136.93158411979675,2836432,dl,141.68.100.65,136.93158411979675,1
0.7855,0.5998019282221794,113.62994456291199,False,2,4609f_00008,2023-08-22_12-21-44,1692706904,250.56152868270874,2836432,dl,141.68.100.65,250.56152868270874,2
0.799,0.5663166336814562,119.47579312324524,False,3,4609f_00008,2023-08-22_12-23-44,1692707024,370.037321805954,2836432,dl,141.68.100.65,370.037321805954,3
0.8010833333333334,0.5339690903574228,119.22449326515198,False,4,4609f_00008,2023-08-22_12-25-43,1692707143,489.26181507110596,2836432,dl,141.68.100.65,489.26181507110596,4
0.8251666666666667,0.4842132128377756,116.40132284164429,False,5,4609f_00008,2023-08-22_12-27-39,1692707259,605.6631379127502,2836432,dl,141.68.100.65,605.6631379127502,5
0.8238333333333333,0.4887396233677864,121.73513317108154,False,6,4609f_00008,2023-08-22_12-29-41,1692707381,727.3982710838318,2836432,dl,141.68.100.65,727.3982710838318,6
0.84175,0.44853763102491695,159.6494574546814,False,7,4609f_00008,2023-08-22_12-32-21,1692707541,887.0477285385132,2836432,dl,141.68.100.65,887.0477285385132,7
0.8454166666666667,0.426307732368509,139.0771360397339,False,8,4609f_00008,2023-08-22_12-34-40,1692707680,1026.124864578247,2836432,dl,141.68.100.65,1026.124864578247,8
0.8521666666666666,0.41381312781572344,142.09123635292053,False,9,4609f_00008,2023-08-22_12-37-02,1692707822,1168.2161009311676,2836432,dl,141.68.100.65,1168.2161009311676,9
0.849,0.4107900999287764,139.7103979587555,False,10,4609f_00008,2023-08-22_12-39-21,1692707961,1307.926498889923,2836432,dl,141.68.100.65,1307.926498889923,10
0.8625,0.3904324293285608,138.52199244499207,False,11,4609f_00008,2023-08-22_12-41-40,1692708100,1446.4484913349152,2836432,dl,141.68.100.65,1446.4484913349152,11
0.8700833333333333,0.3716074197391669,134.3563208580017,False,12,4609f_00008,2023-08-22_12-43-54,1692708234,1580.8048121929169,2836432,dl,141.68.100.65,1580.8048121929169,12
0.87325,0.3617864353855451,164.99994015693665,False,13,4609f_00008,2023-08-22_12-46-39,1692708399,1745.8047523498535,2836432,dl,141.68.100.65,1745.8047523498535,13
0.8731666666666666,0.35666148552298543,158.6272668838501,False,14,4609f_00008,2023-08-22_12-49-18,1692708558,1904.4320192337036,2836432,dl,141.68.100.65,1904.4320192337036,14
0.8706666666666667,0.3584909804016352,98.72393751144409,False,15,4609f_00008,2023-08-22_12-50-57,1692708657,2003.1559567451477,2836432,dl,141.68.100.65,2003.1559567451477,15
