mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.45608333333333334,2.074315717879762,34.0912070274353,False,1,4609f_00010,2023-08-22_12-21-45,1692706905,34.0912070274353,2882312,dl,141.68.100.65,34.0912070274353,1
0.6676666666666666,1.337055932334129,25.78737163543701,False,2,4609f_00010,2023-08-22_12-22-10,1692706930,59.878578662872314,2882312,dl,141.68.100.65,59.878578662872314,2
0.72575,0.8870220460156177,24.774762392044067,False,3,4609f_00010,2023-08-22_12-22-35,1692706955,84.65334105491638,2882312,dl,141.68.100.65,84.65334105491638,3
0.7515833333333334,0.7397986216113922,26.446542024612427,False,4,4609f_00010,2023-08-22_12-23-02,1692706982,111.09988307952881,2882312,dl,141.68.100.65,111.09988307952881,4
0.7630833333333333,0.6672666935210533,26.326098918914795,False,5,4609f_00010,2023-08-22_12-23-28,1692707008,137.4259819984436,2882312,dl,141.68.100.65,137.4259819984436,5
0.7715833333333333,0.6316714748106105,27.238537311553955,False,6,4609f_00010,2023-08-22_12-23-55,1692707035,164.66451930999756,2882312,dl,141.68.100.65,164.66451930999756,6
0.7824166666666666,0.6001346003501973,24.989691734313965,False,7,4609f_00010,2023-08-22_12-24-20,1692707060,189.65421104431152,2882312,dl,141.68.100.65,189.65421104431152,7
0.7916666666666666,0.5818843616450087,26.414092779159546,False,8,4609f_00010,2023-08-22_12-24-47,1692707087,216.06830382347107,2882312,dl,141.68.100.65,216.06830382347107,8
0.7953333333333333,0.5627606576110454,25.41209888458252,False,9,4609f_00010,2023-08-22_12-25-12,1692707112,241.4804027080536,2882312,dl,141.68.100.65,241.4804027080536,9
0.7875,0.5604201152603677,30.078842878341675,False,10,4609f_00010,2023-08-22_12-25-42,1692707142,271.55924558639526,2882312,dl,141.68.100.65,271.55924558639526,10
0.803,0.5395926524032938,25.810819625854492,False,11,4609f_00010,2023-08-22_12-26-08,1692707168,297.37006521224976,2882312,dl,141.68.100.65,297.37006521224976,11
0.813,0.5198648811337796,26.8590304851532,False,12,4609f_00010,2023-08-22_12-26-35,1692707195,324.22909569740295,2882312,dl,141.68.100.65,324.22909569740295,12
0.8163333333333334,0.5113173417271452,25.35329842567444,False,13,4609f_00010,2023-08-22_12-27-00,1692707220,349.5823941230774,2882312,dl,141.68.100.65,349.5823941230774,13
0.8161666666666667,0.5088774222642818,26.51740837097168,False,14,4609f_00010,2023-08-22_12-27-27,1692707247,376.0998024940491,2882312,dl,141.68.100.65,376.0998024940491,14
0.8241666666666667,0.49318996388861475,27.516921520233154,False,15,4609f_00010,2023-08-22_12-27-54,1692707274,403.6167240142822,2882312,dl,141.68.100.65,403.6167240142822,15
