mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.46358333333333335,2.087053476495946,31.563562870025635,False,1,4609f_00006,2023-08-22_12-12-51,1692706371,31.563562870025635,2752043,dl,141.68.100.65,31.563562870025635,1
0.6371666666666667,1.3226138651371002,26.360429763793945,False,2,4609f_00006,2023-08-22_12-13-17,1692706397,57.92399263381958,2752043,dl,141.68.100.65,57.92399263381958,2
0.7050833333333333,0.8778822786630468,24.803568363189697,False,3,4609f_00006,2023-08-22_12-13-42,1692706422,82.72756099700928,2752043,dl,141.68.100.65,82.72756099700928,3
0.7388333333333333,0.7489434445792056,27.732921600341797,False,4,4609f_00006,2023-08-22_12-14-10,1692706450,110.46048259735107,2752043,dl,141.68.100.65,110.46048259735107,4
0.7468333333333333,0.6923751666190776,27.390100479125977,False,5,4609f_00006,2023-08-22_12-14-37,1692706477,137.85058307647705,2752043,dl,141.68.100.65,137.85058307647705,5
0.7651666666666667,0.6553751114518085,27.130759239196777,False,6,4609f_00006,2023-08-22_12-15-04,1692706504,164.98134231567383,2752043,dl,141.68.100.65,164.98134231567383,6
0.7740833333333333,0.6282056286296946,25.831542491912842,False,7,4609f_00006,2023-08-22_12-15-30,1692706530,190.81288480758667,2752043,dl,141.68.100.65,190.81288480758667,7
0.7805833333333333,0.613664595687643,27.10717010498047,False,8,4609f_00006,2023-08-22_12-15-57,1692706557,217.92005491256714,2752043,dl,141.68.100.65,217.92005491256714,8
0.78925,0.5937104214062082,26.669915676116943,False,9,4609f_00006,2023-08-22_12-16-24,1692706584,244.58997058868408,2752043,dl,141.68.100.65,244.58997058868408,9
0.7834166666666667,0.5848450971410629,27.066421508789062,False,10,4609f_00006,2023-08-22_12-16-51,1692706611,271.65639209747314,2752043,dl,141.68.100.65,271.65639209747314,10
