mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.58525,1.4301037384668986,81.41640615463257,False,1,71a80_00001,2023-08-22_11-04-35,1692702275,81.41640615463257,1784700,dl,141.68.100.65,81.41640615463257,1
0.7400833333333333,0.7395706307093303,74.17943239212036,False,2,71a80_00001,2023-08-22_11-05-49,1692702349,155.59583854675293,1784700,dl,141.68.100.65,155.59583854675293,2
0.7693333333333333,0.6365648670196533,74.54074263572693,False,3,71a80_00001,2023-08-22_11-07-03,1692702423,230.13658118247986,1784700,dl,141.68.100.65,230.13658118247986,3
0.7874166666666667,0.5922830595175426,69.7641270160675,False,4,71a80_00001,2023-08-22_11-08-13,1692702493,299.90070819854736,1784700,dl,141.68.100.65,299.90070819854736,4
0.7995,0.5622506572405497,70.52958655357361,False,5,71a80_00001,2023-08-22_11-09-24,1692702564,370.430294752121,1784700,dl,141.68.100.65,370.430294752121,5
0.80375,0.5440913870731989,48.852099657058716,False,6,71a80_00001,2023-08-22_11-10-12,1692702612,419.2823944091797,1784700,dl,141.68.100.65,419.2823944091797,6
0.8056666666666666,0.5210118953784307,49.0298011302948,False,7,71a80_00001,2023-08-22_11-11-01,1692702661,468.3121955394745,1784700,dl,141.68.100.65,468.3121955394745,7
0.8180833333333334,0.5035167951186498,51.776005268096924,False,8,71a80_00001,2023-08-22_11-11-53,1692702713,520.0882008075714,1784700,dl,141.68.100.65,520.0882008075714,8
0.822,0.4957281533877055,49.10247468948364,False,9,71a80_00001,2023-08-22_11-12-42,1692702762,569.190675497055,1784700,dl,141.68.100.65,569.190675497055,9
0.8241666666666667,0.4820791715780894,51.68347644805908,False,10,71a80_00001,2023-08-22_11-13-34,1692702814,620.8741519451141,1784700,dl,141.68.100.65,620.8741519451141,10
0.8298333333333333,0.465903968890508,53.45975875854492,False,11,71a80_00001,2023-08-22_11-14-27,1692702867,674.3339107036591,1784700,dl,141.68.100.65,674.3339107036591,11
0.838,0.45512831020355227,54.72183704376221,False,12,71a80_00001,2023-08-22_11-15-22,1692702922,729.0557477474213,1784700,dl,141.68.100.65,729.0557477474213,12
0.8419166666666666,0.44449956619739533,54.254695892333984,False,13,71a80_00001,2023-08-22_11-16-16,1692702976,783.3104436397552,1784700,dl,141.68.100.65,783.3104436397552,13
0.84125,0.43518990329901375,55.81368112564087,False,14,71a80_00001,2023-08-22_11-17-12,1692703032,839.1241247653961,1784700,dl,141.68.100.65,839.1241247653961,14
0.8509166666666667,0.4234073723753293,54.088836669921875,False,15,71a80_00001,2023-08-22_11-18-06,1692703086,893.212961435318,1784700,dl,141.68.100.65,893.212961435318,15
