mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5668333333333333,2.078181917363025,33.226165771484375,False,1,4609f_00014,2023-08-22_12-34-33,1692707673,33.226165771484375,3072864,dl,141.68.100.65,33.226165771484375,1
0.6791666666666667,1.2649533146239342,28.79943346977234,False,2,4609f_00014,2023-08-22_12-35-02,1692707702,62.025599241256714,3072864,dl,141.68.100.65,62.025599241256714,2
0.71375,0.8543859862900794,25.04332709312439,False,3,4609f_00014,2023-08-22_12-35-27,1692707727,87.0689263343811,3072864,dl,141.68.100.65,87.0689263343811,3
0.7404166666666666,0.7310229910815016,26.793522119522095,False,4,4609f_00014,2023-08-22_12-35-54,1692707754,113.8624484539032,3072864,dl,141.68.100.65,113.8624484539032,4
0.7531666666666667,0.6798837582798715,25.27056908607483,False,5,4609f_00014,2023-08-22_12-36-19,1692707779,139.13301753997803,3072864,dl,141.68.100.65,139.13301753997803,5
0.768,0.6455727961469204,28.880372762680054,False,6,4609f_00014,2023-08-22_12-36-48,1692707808,168.01339030265808,3072864,dl,141.68.100.65,168.01339030265808,6
0.7774166666666666,0.6208421407227821,26.874184131622314,False,7,4609f_00014,2023-08-22_12-37-15,1692707835,194.8875744342804,3072864,dl,141.68.100.65,194.8875744342804,7
0.7828333333333334,0.6047412304485098,26.431100130081177,False,8,4609f_00014,2023-08-22_12-37-41,1692707861,221.31867456436157,3072864,dl,141.68.100.65,221.31867456436157,8
0.7885,0.5865889461116588,25.78990912437439,False,9,4609f_00014,2023-08-22_12-38-07,1692707887,247.10858368873596,3072864,dl,141.68.100.65,247.10858368873596,9
0.7938333333333333,0.5694564306672584,26.86234164237976,False,10,4609f_00014,2023-08-22_12-38-34,1692707914,273.9709253311157,3072864,dl,141.68.100.65,273.9709253311157,10
0.79725,0.5541392352352751,27.224616289138794,False,11,4609f_00014,2023-08-22_12-39-01,1692707941,301.1955416202545,3072864,dl,141.68.100.65,301.1955416202545,11
0.8,0.5489186505053906,26.940610885620117,False,12,4609f_00014,2023-08-22_12-39-28,1692707968,328.13615250587463,3072864,dl,141.68.100.65,328.13615250587463,12
0.8061666666666667,0.5353896671787222,26.031810998916626,False,13,4609f_00014,2023-08-22_12-39-54,1692707994,354.16796350479126,3072864,dl,141.68.100.65,354.16796350479126,13
0.80925,0.5289789507997796,26.087079763412476,False,14,4609f_00014,2023-08-22_12-40-20,1692708020,380.25504326820374,3072864,dl,141.68.100.65,380.25504326820374,14
0.8134166666666667,0.5172919049224955,27.951242685317993,False,15,4609f_00014,2023-08-22_12-40-48,1692708048,408.20628595352173,3072864,dl,141.68.100.65,408.20628595352173,15
0.8175,0.5106814689141639,25.704375505447388,False,16,4609f_00014,2023-08-22_12-41-14,1692708074,433.9106614589691,3072864,dl,141.68.100.65,433.9106614589691,16
0.81925,0.4992472844872069,28.425522804260254,False,17,4609f_00014,2023-08-22_12-41-42,1692708102,462.33618426322937,3072864,dl,141.68.100.65,462.33618426322937,17
0.8248333333333333,0.48982187820241807,25.014399766921997,False,18,4609f_00014,2023-08-22_12-42-07,1692708127,487.35058403015137,3072864,dl,141.68.100.65,487.35058403015137,18
0.826,0.4850853101370182,26.923705339431763,False,19,4609f_00014,2023-08-22_12-42-34,1692708154,514.2742893695831,3072864,dl,141.68.100.65,514.2742893695831,19
0.83325,0.4722811340334568,27.343737602233887,False,20,4609f_00014,2023-08-22_12-43-01,1692708181,541.618026971817,3072864,dl,141.68.100.65,541.618026971817,20
