mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2035,2.241491936622782,27.252447605133057,False,1,71a80_00007,2023-08-22_11-24-10,1692703450,27.252447605133057,2119531,dl,141.68.100.65,27.252447605133057,1
0.47075,2.120787595180755,21.76567530632019,False,2,71a80_00007,2023-08-22_11-24-31,1692703471,49.01812291145325,2119531,dl,141.68.100.65,49.01812291145325,2
0.5565,1.8410647536845917,21.878417015075684,False,3,71a80_00007,2023-08-22_11-24-53,1692703493,70.89653992652893,2119531,dl,141.68.100.65,70.89653992652893,3
0.6464166666666666,1.3780941176921764,19.704354524612427,False,4,71a80_00007,2023-08-22_11-25-13,1692703513,90.60089445114136,2119531,dl,141.68.100.65,90.60089445114136,4
0.69375,1.0398449333424264,19.810298442840576,False,5,71a80_00007,2023-08-22_11-25-33,1692703533,110.41119289398193,2119531,dl,141.68.100.65,110.41119289398193,5
0.7186666666666667,0.866170476725761,15.826175212860107,False,6,71a80_00007,2023-08-22_11-25-49,1692703549,126.23736810684204,2119531,dl,141.68.100.65,126.23736810684204,6
0.7380833333333333,0.7721976593453833,16.645214796066284,False,7,71a80_00007,2023-08-22_11-26-05,1692703565,142.88258290290833,2119531,dl,141.68.100.65,142.88258290290833,7
0.7476666666666667,0.7192325249631354,16.91288661956787,False,8,71a80_00007,2023-08-22_11-26-22,1692703582,159.7954695224762,2119531,dl,141.68.100.65,159.7954695224762,8
0.75875,0.6852588793064686,17.92186665534973,False,9,71a80_00007,2023-08-22_11-26-40,1692703600,177.71733617782593,2119531,dl,141.68.100.65,177.71733617782593,9
0.7616666666666667,0.6610689727549858,16.39482879638672,False,10,71a80_00007,2023-08-22_11-26-56,1692703616,194.11216497421265,2119531,dl,141.68.100.65,194.11216497421265,10
0.76675,0.6430687958255727,16.63851308822632,False,11,71a80_00007,2023-08-22_11-27-13,1692703633,210.75067806243896,2119531,dl,141.68.100.65,210.75067806243896,11
0.7721666666666667,0.628729318050628,18.20005488395691,False,12,71a80_00007,2023-08-22_11-27-31,1692703651,228.95073294639587,2119531,dl,141.68.100.65,228.95073294639587,12
0.7715,0.6205878400422157,18.43205428123474,False,13,71a80_00007,2023-08-22_11-27-50,1692703670,247.38278722763062,2119531,dl,141.68.100.65,247.38278722763062,13
0.77925,0.6056378699363546,17.407421350479126,False,14,71a80_00007,2023-08-22_11-28-07,1692703687,264.79020857810974,2119531,dl,141.68.100.65,264.79020857810974,14
0.783,0.5968362917291358,16.98852014541626,False,15,71a80_00007,2023-08-22_11-28-24,1692703704,281.778728723526,2119531,dl,141.68.100.65,281.778728723526,15
